Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.281881332397461	15.587367	8.757284	48.87863	3.5976942	20.5625	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.773909	19.250563	65.01624	-6.766325	24.209846	19.46746	72.321205	-3.9730637	-0.43840614	0.4384145	0.3834899	-3.222239	-24.648252	19.53772	4.123337	-72.45319	24.800756	19.34377	72.45319	0.013865922	-0.8078681	0.36238235	0.4123337	-1.1340134	989.2589	1203.3341	5249.4653	0.00019226379	24.624958	20.09451	72.58542	1.9226378e-05
1	1999	2.5321619510650635	15.477735	8.689578	48.87863	4.478486	20.408163	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.31221	21.788048	93.390884	-5.299366	20.239426	23.46007	108.55189	-8.735367	-0.42130402	0.38108295	0.2670922	-1.9171662	-20.660728	23.463417	8.535267	-108.83131	21.15851	23.015541	108.83131	0.012502726	-0.72037774	0.43745098	0.85352665	-1.1402237	977.3978	2109.6973	11844.253	0.00015631816	20.706966	23.673357	109.111435	1.5631816e-05
2	2999	3.7329564094543457	18.641542	14.26862	60.030724	4.729979	23.232557	49.90343	0.0	49.90343	49.90343	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.875923	17.702387	69.48751	-2.6849937	21.824299	18.498632	72.166626	-6.1535506	-0.48034054	0.40914667	0.28329277	-2.5003338	-22.304638	18.520908	5.8029175	-72.443146	22.446625	18.34857	72.443146	0.04150763	-0.8026657	0.3590706	0.58029175	-1.1253703	840.52094	1110.117	5248.01	0.0017228833	22.210268	19.113895	72.72073	0.00017228833
3	3999	4.907151222229004	20.375536	13.2864065	64.27257	7.4911222	23.27907	50.20493	0.0	50.20493	50.20493	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.429466	17.426214	63.10936	-4.619328	21.973707	18.329592	72.64919	-5.959383	-0.47194046	0.42414033	0.3343994	-2.4207368	-22.445646	18.342808	5.9581475	-72.68568	22.747437	17.967188	72.68568	0.0016023377	-0.77744323	0.39934194	0.59581476	-1.1116815	840.2657	1028.0072	5283.2075	2.567486e-06	22.514101	18.743555	72.722176	2.567486e-07
4	4999	6.077495098114014	17.703888	12.652955	61.98794	4.50356	21.041666	46.682068	0.0	46.682068	46.682068	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.971256	20.639957	79.26286	-6.5001016	24.584202	21.521906	85.64999	-9.6729965	-0.43955863	0.4179254	0.43355954	-1.8510797	-25.02376	21.53112	9.816071	-85.9099	25.583076	20.863457	85.9099	0.03527031	-0.76280653	0.43579563	0.981607	-1.1000541	1089.7777	1421.5966	7380.5103	0.0012439947	25.302444	21.627268	86.1706	0.00012439948
5	5999	13.380249261856079	31.687683	41.71802	225.49931	7.3124104	33.535713	82.139244	0.0	82.139244	82.139244	55.0	5.2165647	2.9256027	18.06191	-2.7341607	1.1907419	-1.9358225	0.55592555	7.3389635	-6.8257246	-7.087547	0.86208117	0.07456927	0.99970007	0.7417777	-0.4408063	0.7424918	0.5658707	7.3626857	7.5893477e-06	47.16833	33.897022	100.86014	-4.471029	59.21731	41.821377	131.58673	-1.2368135	11.743109	2.5313568	19.70264	3.293127	-47.474205	41.76237	16.24622	-121.20709	49.618954	39.189983	121.20709	0.02918026	-0.4981063	0.56417894	1.624622	-0.93375653	3997.8958	4515.586	14691.159	0.00085148757	42.16324	36.419216	112.61679	6.1889616e-05
6	6999	20.545100927352905	75.52967	37.157917	189.87674	23.33602	61.588234	54.613926	0.0	54.613926	54.613926	33.0	13.499489	4.632902	33.919727	-4.180589	2.724896	-1.4407393	1.1342162	4.408991	-7.7132936	-15.283215	0.6500232	0.05004168	0.7415684	0.5673555	-1.0484798	0.80685467	0.58969915	4.6046515	1.0579824e-05	38.06156	18.959444	81.96129	1.848227	44.72265	22.949734	98.33261	1.848227	25.538586	3.3110287	34.095757	19.584019	-19.184063	25.571577	29.714573	-77.77682	26.579273	17.761644	77.77682	0.13825579	-0.067347676	0.8884813	2.9714572	-0.79294866	1021.9338	1197.471	6049.233	0.019114662	20.26256	17.847822	88.295586	0.0006122361
7	7999	27.7745099067688	113.2574	44.97239	206.48668	50.01199	58.47059	185.66243	0.0	185.66243	185.66243	85.0	21.530258	6.8823094	43.109554	-6.1205506	6.8640614	-1.0140587	1.4896034	6.9178996	-10.223381	-23.371937	0.5003106	0.036628652	0.5672097	0.44011122	-1.3903723	0.8509132	0.6099734	4.059469	8.7320805e-06	85.65626	35.45354	127.752815	2.701224	95.288895	40.246098	145.1917	2.701224	30.780775	4.659975	41.766888	14.217413	-64.50811	36.851242	19.008976	-117.44301	65.90996	34.28103	117.44301	0.07528203	-0.53069067	0.44885457	1.9008975	-0.8130412	5519.311	4071.7092	13792.861	0.005667384	46.981907	27.221613	95.48601	0.00021805408
8	8999	34.9612033367157	189.92114	8.215657	207.11353	177.87032	86.545456	173.23923	0.0	173.23923	173.23923	82.0	28.921429	8.586614	54.481647	-9.0289135	10.190374	-0.45793077	1.77619	7.7492285	-8.043975	-30.911636	0.39383575	0.025096525	0.44000518	0.3525733	-1.3517901	0.9215449	0.63956743	4.4250073	2.026558e-06	81.01828	33.136345	121.063194	2.7805982	85.72831	35.889874	132.50494	2.7805982	36.082756	7.474614	52.012	14.984278	-49.64555	29.593683	17.691412	-95.33792	51.13047	26.947027	95.33792	0.032754533	-0.4418943	0.41725463	1.7691412	-0.7356582	3340.4668	2570.4685	9089.319	0.0010728595	31.668356	18.88492	70.13612	3.978784e-05
9	9999	42.17526412010193	191.59337	6.290346	200.59756	179.81941	86.5	194.83733	0.0	194.83733	194.83733	87.0	35.831837	10.058137	63.448635	-12.793417	13.334489	-0.013800453	1.9041854	8.7729645	-9.61987	-37.902016	0.31943017	0.018231137	0.352505	0.2890977	-1.1527379	0.981636	0.6633104	4.6315265	8.374453e-06	86.44456	35.137085	125.406555	2.650439	92.024956	37.22256	132.82622	2.650439	43.210953	7.3149023	60.154594	18.982346	-48.814	31.315289	23.274818	-89.16166	51.456615	26.752014	89.16166	0.14264499	-0.35618153	0.5285684	2.3274817	-0.68321735	3363.4539	2384.211	7949.802	0.020347591	30.740477	17.408476	60.564804	0.0006331422
