Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.2393040657043457	-189.94388	0.0	-189.94388	-189.94388	1000.0	-91.14535	0.0	-91.14535	-91.14535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.46436	17.319944	-15.174638	-82.46985	-323.3788	23.454823	-268.43594	-369.1123	0.053679176	1.2117636	4.3365746	-3.410445	323.43246	23.45319	369.57315	269.08658	323.43246	23.45319	369.57315	269.08658	1.0001744	0.0037925001	1.013042	0.9891217	105158.62	15078.948	136584.33	72407.58	323.49075	23.51357	371.58438	268.00824
1	1999	4.510176181793213	-190.16672	0.0	-190.16672	-190.16672	1000.0	-91.14535	0.0	-91.14535	-91.14535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.94575	15.813081	-30.236717	-96.56254	-330.273	21.292841	-288.12744	-373.8644	0.013125756	1.1919905	3.802171	-3.456509	330.28613	21.35715	373.87637	285.97037	330.28613	21.35715	373.87637	285.97037	1.0000345	0.0036502094	1.0117897	0.98810494	109545.055	14222.977	139783.55	81779.05	330.30356	21.486794	374.95053	282.56873
2	2999	6.699859857559204	-222.79478	0.0	-222.79478	-222.79478	1000.0	-92.91861	0.0	-92.91861	-92.91861	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.785587	12.139695	-21.572266	-80.35261	-340.0516	16.472927	-301.4246	-382.8926	0.044585604	1.3031397	4.22097	-4.1589932	340.0962	16.514683	382.18585	300.9206	340.0962	16.514683	382.18585	300.9206	1.0001328	0.0038376471	1.0129704	0.9882203	115938.14	11203.361	146066.02	90553.21	340.14578	16.658598	383.01343	299.86682
3	3999	8.896413803100586	-223.22878	0.0	-223.22878	-223.22878	1000.0	-64.02006	0.0	-64.02006	-64.02006	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.99296	16.933172	3.4991603	-74.80147	-311.5477	21.90864	-255.64056	-357.8789	-0.018116802	1.250325	4.41748	-3.8365278	311.52957	21.892616	357.83817	255.10988	311.52957	21.892616	357.83817	255.10988	0.99995327	0.004044853	1.0141675	0.98741883	97529.97	13507.589	128048.15	65081.055	311.51648	21.947504	358.53812	252.58275
4	4999	11.08090615272522	-330.36008	0.0	-330.36008	-330.36008	1000.0	-55.79357	0.0	-55.79357	-55.79357	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.24466	18.291712	-19.317799	-89.00771	-332.3222	29.998468	-278.57568	-401.23495	0.024594026	1.2692374	4.8237753	-3.6525383	332.34677	30.06826	402.26123	276.2211	332.34677	30.06826	402.26123	276.2211	1.0000631	0.0038656022	1.0148027	0.98824364	111358.484	20429.64	161814.1	76298.1	332.37625	30.190851	403.96103	273.06625
5	5999	18.936340808868408	-224.38567	0.0	-224.38567	-224.38567	1000.0	-0.6398227	0.0	-0.6398227	-0.6398227	1000.0	1.0958971	1.1205922	5.609632	-7.366684	7.016335	-3.0652971	2.568657	38.97295	-12.3701105	-3.6430278	0.8631836	0.08348091	1.005792	0.7296832	-1.0118933	0.78122646	0.7244093	22.720533	5.8859587e-07	-30.157745	21.259918	6.883567	-75.65991	44.860245	21.220953	82.09317	0.013203581	1.2288139	0.74877805	3.8346772	-0.8709412	-43.63143	21.186537	1.0344412	-81.522934	43.63932	21.170284	81.522934	0.14199899	-0.92003155	0.18438843	0.10344413	-1.0288769	2352.5715	1820.7305	6645.9893	0.020163715	42.416275	21.219904	81.008224	0.0020163713
6	6999	26.78340482711792	-291.82648	0.0	-291.82648	-291.82648	1000.0	-4.2463326	0.0	-4.2463326	-4.2463326	1000.0	0.75394225	0.9403506	4.487094	-3.7512898	1.7658248	-3.6534343	0.9847398	1.6802329	-9.991743	-3.392086	0.628208	0.05499793	0.729455	0.5386252	-3.108245	0.7353217	0.5655135	5.2367764	8.2701445e-07	-25.088455	13.809906	18.807392	-54.6677	45.796646	13.754031	89.4359	16.390997	0.50693	0.96614057	3.688128	-2.336985	-45.289715	13.70746	-14.916553	-89.40044	45.289715	13.70746	89.40044	14.916553	-0.988304	0.025274266	-0.84344184	-1.0893494	2239.0527	1340.7782	7992.438	222.50352	44.81125	13.717828	89.365	13.495574
7	7999	34.631213665008545	-461.64978	0.0	-461.64978	-461.64978	1000.0	-16.681658	0.0	-16.681658	-16.681658	1000.0	0.03633469	1.06598	4.2229977	-5.136485	1.4716289	-3.374074	1.2296944	3.3080564	-9.391651	-2.1459506	0.4665678	0.039535277	0.5384662	0.4015756	-4.8751826	0.75287217	0.56903297	4.6816545	3.5762787e-07	-22.726519	10.015441	12.093188	-40.55859	42.682945	9.725232	75.937645	26.336847	-0.16676572	0.97408485	3.038369	-4.4813976	-42.849716	9.707944	-24.427803	-77.04383	42.849716	9.707944	77.04383	24.427803	-1.0043254	0.024230624	-0.9275143	-1.1181122	1930.3424	949.92975	5935.7515	596.7176	43.040333	9.787924	79.310646	22.657139
8	8999	42.49070930480957	-213.52274	0.0	-213.52274	-213.52274	1000.0	-43.039803	0.0	-43.039803	-43.039803	1000.0	-0.4514784	1.0883478	3.2788203	-6.6904464	1.2306248	-3.0956926	1.4216065	3.893405	-11.297033	-1.2062141	0.34845576	0.029058736	0.4014584	0.3008151	-6.4356036	0.7691337	0.57101154	4.5319886	1.8179417e-06	-19.927505	16.986616	21.365545	-49.067883	41.166325	18.012	86.85002	11.758227	-0.37985033	0.9123741	2.642018	-4.094482	-41.546177	17.91298	-11.209588	-87.53537	41.546177	17.91298	87.53537	11.209588	-1.012936	0.031335235	-0.9046699	-1.2361466	2046.9595	1667.5964	7662.4414	125.654854	41.956146	17.849295	88.8092	10.592778
9	9999	50.376046895980835	-293.648	0.0	-293.648	-293.648	1000.0	-96.526886	0.0	-96.526886	-96.526886	1000.0	-0.8394256	1.1494431	2.589517	-8.469644	1.0304382	-2.6672258	1.6718357	5.620072	-13.043046	-0.5183669	0.26193228	0.021356557	0.30072862	0.2268711	-7.5988398	0.7901985	0.575284	4.3134913	2.3245811e-06	-28.189915	10.811678	-7.6782594	-51.810814	25.06969	9.581253	48.067883	0.75737387	-0.804965	0.8135217	1.4921112	-4.3377724	-25.874655	9.6261	-1.1199036	-49.387344	25.874655	9.6261	49.387344	1.1199036	-0.9904329	0.16123208	-0.11199036	-1.293667	762.15955	470.25247	2439.1096	1.2541841	26.50337	10.239108	50.743027	0.12541841
