Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.2171039581298828	18.500225	16.669497	111.7164	6.185877	21.911112	18.614885	0.0	18.614885	18.614885	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.383548	7.6243505	45.719738	-2.8630075	10.102148	9.731991	55.059658	-3.5936317	-0.17117298	0.15871379	0.35890806	-0.78302085	-10.273321	9.701851	3.5996046	-55.141697	10.351444	9.618454	55.141697	0.0022650766	-0.6477144	0.386997	0.35996047	-1.0439003	199.66704	370.7242	3040.6067	5.130572e-06	9.509922	10.250607	55.223858	5.1305716e-07
1	1999	2.4006121158599854	17.70907	14.165849	67.205025	3.9594252	21.891304	18.614885	0.0	18.614885	18.614885	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.926516	11.624167	55.5336	-1.2636311	12.94633	14.410363	70.94549	-1.6335709	-0.17513645	0.161145	0.30022225	-1.048798	-13.121466	14.390464	1.5152931	-71.046875	13.144927	14.369037	71.046875	0.0004724876	-0.6757457	0.37089202	0.15152931	-1.0509967	379.25833	831.4925	5047.6587	2.2324453e-07	12.337117	14.970343	71.14841	2.2324453e-08
2	2999	3.581308126449585	17.825142	22.95943	140.58832	5.134584	20.375	18.496222	0.0	18.496222	18.496222	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.418002	15.840433	83.16948	-1.8408031	12.323285	18.26115	97.51582	-3.1673777	-0.17438914	0.15354858	0.2770531	-0.7811843	-12.497675	18.252895	3.1295938	-97.50578	12.573199	18.200954	97.50578	0.003669462	-0.6303676	0.39061865	0.31295937	-1.0657563	489.36014	1569.6812	9507.378	1.3464951e-05	11.717915	18.678982	97.97168	1.3464951e-06
3	3999	4.763487100601196	15.418226	9.422609	55.177822	5.3764033	20.67347	18.67411	0.0	18.67411	18.67411	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.560391	5.1475153	25.984592	-3.431429	7.7938113	6.90235	34.999825	-3.0188594	-0.18422659	0.158672	0.22201562	-0.9466177	-7.978038	6.861481	2.9583778	-34.958527	8.078981	6.7423334	34.958527	0.011574248	-0.60084766	0.38698098	0.2958378	-1.0490763	110.729004	165.3907	1222.0986	0.0001339632	7.091386	7.395821	34.91728	1.339632e-05
4	4999	5.963003873825073	19.112518	15.365239	93.06457	6.7504177	22.533333	18.299694	0.0	18.299694	18.299694	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8295302	6.788726	34.344048	-1.1932677	9.309849	9.210797	48.437393	-2.8734748	-0.17027193	0.1575842	0.3622594	-0.77662945	-9.480121	9.180789	2.6785421	-48.557373	9.538751	9.119858	48.557373	0.004873109	-0.623276	0.3804371	0.2678542	-1.0491788	174.15956	325.39584	2357.8184	2.374719e-05	8.598406	9.757684	48.67765	2.374719e-06
5	5999	25.657219886779785	49.342533	32.80012	136.66139	8.518605	38.46154	61.181503	0.0	61.181503	61.181503	37.0	24.53153	15.497834	68.30502	-11.723274	9.610306	-1.2490042	1.3304808	10.741401	-10.608483	-27.399195	0.8743406	0.0642649	0.99970007	0.77251554	-0.275032	0.8397675	0.6104775	6.864083	4.5001507e-06	43.816055	22.453451	94.94761	1.9741869	51.42463	26.80426	112.81957	1.9741869	58.248306	3.029054	70.37314	50.397095	6.8236775	28.352856	63.22927	-57.239265	23.962578	16.620523	63.22927	0.01650045	0.79160833	1.6302919	6.322927	-0.514426	850.447	955.3012	3997.9407	0.00027226485	43.211506	83.42575	399.79407	4.9433193e-06
6	6999	45.44840168952942	160.49489	91.69052	319.71317	72.01828	87.27273	247.90714	0.0	247.90714	247.90714	134.0	60.118988	18.08096	98.61038	-34.557816	30.818584	-0.5020392	1.8617607	8.978874	-9.900736	-64.411995	0.6877489	0.04608631	0.7723335	0.6112275	-0.5559524	0.9498342	0.65915483	4.8951325	1.9162893e-05	90.87434	36.63141	141.51366	2.1714644	104.73495	43.392635	164.13026	2.1714644	72.20879	12.3834505	97.725746	31.020802	-32.526157	37.528522	76.13436	-88.268776	44.555714	21.934654	88.268776	0.39723116	0.045396924	1.2648976	7.6134357	-0.58455974	2466.3406	1953.8241	7791.3765	0.15779258	34.628952	69.354454	579.64404	0.0034197904
7	7999	65.25945043563843	238.8293	80.50819	343.9487	86.59277	126.375	260.83005	0.0	260.83005	260.83005	206.0	83.857124	21.16499	134.54112	-49.274193	55.838093	-0.26443872	2.1091332	11.501097	-11.172323	-88.719765	0.54451406	0.037801143	0.6110783	0.47785735	-0.7735868	0.97389233	0.69526124	5.061159	1.66893e-06	86.19598	34.125507	139.70314	1.5154377	98.276566	39.1466	154.70557	1.5154377	102.47711	12.677605	129.15787	22.327715	4.2005405	36.895004	126.64038	-64.66148	28.227003	24.127207	126.64038	0.014782681	0.56754017	1.870924	12.664038	-0.44425485	1378.8859	2345.2622	16037.785	0.00021852765	55.82215	184.11227	1603.7786	1.8933414e-06
8	8999	84.94274640083313	247.54057	117.59534	457.34146	67.414894	156.33333	202.57448	0.0	202.57448	202.57448	102.0	98.57051	22.513454	146.02596	-57.717083	68.07677	-0.29910445	2.317928	12.694134	-8.599531	-103.28305	0.41659734	0.033274423	0.47772747	0.3630131	-1.1357819	0.96132195	0.71952164	5.866377	1.2688339e-05	98.98898	39.38128	158.93037	2.9255338	106.76812	43.131954	173.45833	2.9255338	105.18318	18.059153	138.94461	26.256691	-1.5849365	33.706913	115.40982	-63.862675	26.23727	21.219648	115.40982	0.020465303	0.40285215	1.5313219	11.092547	-0.3727266	1138.6678	1888.8962	13319.427	0.00041882863	38.693035	137.78342	1230.446	4.625071e-06
9	9999	104.65539383888245	221.48038	53.70988	374.2814	190.71822	103.3	194.12581	0.0	194.12581	194.12581	92.0	108.71374	26.738558	168.41667	-60.853294	71.96336	0.6411624	2.557216	17.86747	-12.111134	-113.9054	0.34101114	0.008338069	0.36292928	0.33248973	-0.37856263	1.0783414	0.7774999	7.187749	1.0855496e-05	84.755615	35.36799	128.50076	2.3480413	89.13847	37.38281	136.59111	2.3480413	105.110374	37.68927	161.30695	13.228568	15.971913	13.901566	52.802715	-27.179714	18.108358	10.974645	52.802715	0.033307765	0.3357846	0.5706361	4.414399	-0.32878035	448.35553	480.15558	2788.1267	0.0011094072	9.621469	20.665382	194.86919	8.206043e-06
