Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.335857391357422	-189.94388	0.0	-189.94388	-189.94388	1000.0	-91.14535	0.0	-91.14535	-91.14535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.46436	17.319944	-15.174638	-82.46985	-323.3788	23.454823	-268.43594	-369.1123	0.053679176	1.2117636	4.3365746	-3.410445	323.43246	23.45319	369.57315	269.08658	323.43246	23.45319	369.57315	269.08658	1.0001744	0.0037925001	1.013042	0.9891217	105158.62	15078.948	136584.33	72407.58	323.49075	23.51357	371.58438	268.00824
1	1999	4.616784572601318	-190.16672	0.0	-190.16672	-190.16672	1000.0	-91.14535	0.0	-91.14535	-91.14535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.94575	15.813081	-30.236717	-96.56254	-330.273	21.292841	-288.12744	-373.8644	0.013125756	1.1919905	3.802171	-3.456509	330.28613	21.35715	373.87637	285.97037	330.28613	21.35715	373.87637	285.97037	1.0000345	0.0036502094	1.0117897	0.98810494	109545.055	14222.977	139783.55	81779.05	330.30356	21.486794	374.95053	282.56873
2	2999	6.892263174057007	-222.79478	0.0	-222.79478	-222.79478	1000.0	-92.91861	0.0	-92.91861	-92.91861	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.785587	12.139695	-21.572266	-80.35261	-340.0516	16.472927	-301.4246	-382.8926	0.044585604	1.3031397	4.22097	-4.1589932	340.0962	16.514683	382.18585	300.9206	340.0962	16.514683	382.18585	300.9206	1.0001328	0.0038376471	1.0129704	0.9882203	115938.14	11203.361	146066.02	90553.21	340.14578	16.658598	383.01343	299.86682
3	3999	9.104225397109985	-223.22878	0.0	-223.22878	-223.22878	1000.0	-64.02006	0.0	-64.02006	-64.02006	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.99296	16.933172	3.4991603	-74.80147	-311.5477	21.90864	-255.64056	-357.8789	-0.018116802	1.250325	4.41748	-3.8365278	311.52957	21.892616	357.83817	255.10988	311.52957	21.892616	357.83817	255.10988	0.99995327	0.004044853	1.0141675	0.98741883	97529.97	13507.589	128048.15	65081.055	311.51648	21.947504	358.53812	252.58275
4	4999	11.31658148765564	-330.36008	0.0	-330.36008	-330.36008	1000.0	-55.79357	0.0	-55.79357	-55.79357	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.24466	18.291712	-19.317799	-89.00771	-332.3222	29.998468	-278.57568	-401.23495	0.024594026	1.2692374	4.8237753	-3.6525383	332.34677	30.06826	402.26123	276.2211	332.34677	30.06826	402.26123	276.2211	1.0000631	0.0038656022	1.0148027	0.98824364	111358.484	20429.64	161814.1	76298.1	332.37625	30.190851	403.96103	273.06625
5	5999	19.335647583007812	-385.51743	0.0	-385.51743	-385.51743	1000.0	-1.0336154	0.0	-1.0336154	-1.0336154	1000.0	1.0273284	2.3506525	11.628025	-8.001321	15.813802	-1.7814475	3.9339342	42.32663	-13.459019	-2.5374863	0.9579187	0.032391686	1.0044398	0.90286076	-0.26773396	0.8851792	0.9481202	26.293858	1.2218952e-06	-32.253986	12.358994	1.1669403	-64.14184	36.086086	11.5992155	67.3722	5.8649154	5.106877	1.5171578	10.332456	0.4341467	-30.979212	11.665412	1.4265323	-63.685837	30.981928	11.658194	63.685837	0.16049054	-0.8246806	0.14613666	0.14265323	-0.99091274	1095.7933	758.11005	4055.8857	0.025757214	26.803074	11.375334	60.810787	0.0025757214
6	6999	27.210143566131592	-279.13266	0.0	-279.13266	-279.13266	1000.0	-0.63570094	0.0	-0.63570094	-0.63570094	1000.0	9.196956	3.3740633	26.746323	0.6023596	10.362493	-3.6276634	1.0240015	3.926245	-11.958824	-12.377465	0.85504234	0.026688423	0.9027592	0.81020314	-1.0424174	0.73979	0.59276146	6.7915115	2.4437904e-06	-29.154617	19.50658	4.098559	-72.80875	43.754414	18.976112	75.87759	0.88953143	12.528023	3.1614084	22.413116	2.55623	-31.226387	19.333475	16.139791	-71.486855	32.470802	17.161509	71.486855	0.049320895	-0.5641731	0.4438489	1.6139792	-0.9568527	1348.8706	1045.0972	5110.3706	0.0024325508	24.796099	15.024388	67.94021	0.00013108166
7	7999	35.10647892951965	-338.98422	0.0	-338.98422	-338.98422	1000.0	-0.76632565	0.0	-0.76632565	-0.76632565	1000.0	16.14906	4.312355	38.026333	2.1070886	21.249592	-3.7431717	0.88500386	2.3106208	-10.609204	-19.189823	0.7695996	0.022914683	0.81011814	0.730805	-1.7686679	0.7352043	0.5760398	6.0483074	4.351139e-06	-20.855825	10.99306	-0.076408446	-43.97661	53.910263	11.346801	75.4231	29.477009	18.477407	4.0396223	32.22145	5.815571	-35.432858	11.973792	-4.959481	-66.64277	35.432858	11.973792	66.64277	4.959481	-0.6402154	0.11438944	-0.1535967	-0.9065652	1398.8591	852.7025	4441.2583	24.59645	23.904943	11.0574255	60.148396	0.7617599
8	8999	42.988823890686035	-358.43063	0.0	-358.43063	-358.43063	1000.0	-2.0012002	0.0	-2.0012002	-2.0012002	1000.0	21.64817	5.3567157	45.720505	5.181933	25.219063	-3.7593353	0.87388825	1.8428259	-9.559931	-24.50036	0.6949557	0.020285964	0.7307305	0.6604967	-2.4619784	0.74010324	0.57341313	5.2042522	1.4901161e-06	-28.749367	12.805361	-1.1181008	-60.534676	45.33	12.705214	71.31332	13.036185	23.153744	4.7219143	43.571705	10.236547	-22.176262	13.168242	13.376398	-53.679165	22.795317	12.064938	53.679165	0.084125176	-0.43076456	0.25672135	0.9760987	-0.8130482	665.18915	555.6352	2881.4526	0.0070770453	12.624728	8.787529	43.64375	0.00026948153
9	9999	50.885376930236816	-216.05377	0.0	-216.05377	-216.05377	1000.0	-1.8621479	0.0	-1.8621479	-1.8621479	1000.0	26.216846	6.385294	53.82348	10.397726	20.616203	-3.6970906	0.9626507	2.7780905	-9.438115	-28.87633	0.62849927	0.018101528	0.66043055	0.59781516	-3.1111078	0.752442	0.5780531	5.373054	3.3527613e-07	-32.911007	20.955297	12.895605	-77.92967	37.716805	20.783693	85.28071	-7.698641	27.337734	3.8214154	39.562027	14.985	-10.37907	20.376625	40.48806	-62.328735	17.429888	14.803071	62.328735	0.013468919	0.044456407	0.89597434	4.0488057	-0.77669793	522.9319	655.8234	3884.871	0.00018141179	14.303025	24.259218	163.9283	6.3684847e-06
