Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.2167696952819824	15.587367	8.757284	48.87863	3.5976942	20.5625	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.773909	19.250563	65.01624	-6.766325	24.209846	19.46746	72.321205	-3.9730637	-0.43840614	0.4384145	0.3834899	-3.222239	-24.648252	19.53772	4.123337	-72.45319	24.800756	19.34377	72.45319	0.013865922	-0.8078681	0.36238235	0.4123337	-1.1340134	989.2589	1203.3341	5249.4653	0.00019226379	24.624958	20.09451	72.58542	1.9226378e-05
1	1999	2.3981621265411377	15.477735	8.689578	48.87863	4.478486	20.408163	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.31221	21.788048	93.390884	-5.299366	20.239426	23.46007	108.55189	-8.735367	-0.42130402	0.38108295	0.2670922	-1.9171662	-20.660728	23.463417	8.535267	-108.83131	21.15851	23.015541	108.83131	0.012502726	-0.72037774	0.43745098	0.85352665	-1.1402237	977.3978	2109.6973	11844.253	0.00015631816	20.706966	23.673357	109.111435	1.5631816e-05
2	2999	3.5307228565216064	18.641542	14.26862	60.030724	4.729979	23.232557	49.90343	0.0	49.90343	49.90343	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.875923	17.702387	69.48751	-2.6849937	21.824299	18.498632	72.166626	-6.1535506	-0.48034054	0.40914667	0.28329277	-2.5003338	-22.304638	18.520908	5.8029175	-72.443146	22.446625	18.34857	72.443146	0.04150763	-0.8026657	0.3590706	0.58029175	-1.1253703	840.52094	1110.117	5248.01	0.0017228833	22.210268	19.113895	72.72073	0.00017228833
3	3999	4.610412120819092	20.375536	13.2864065	64.27257	7.4911222	23.27907	50.20493	0.0	50.20493	50.20493	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.429466	17.426214	63.10936	-4.619328	21.973707	18.329592	72.64919	-5.959383	-0.47194046	0.42414033	0.3343994	-2.4207368	-22.445646	18.342808	5.9581475	-72.68568	22.747437	17.967188	72.68568	0.0016023377	-0.77744323	0.39934194	0.59581476	-1.1116815	840.2657	1028.0072	5283.2075	2.567486e-06	22.514101	18.743555	72.722176	2.567486e-07
4	4999	5.720178842544556	17.703888	12.652955	61.98794	4.50356	21.041666	46.682068	0.0	46.682068	46.682068	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.971256	20.639957	79.26286	-6.5001016	24.584202	21.521906	85.64999	-9.6729965	-0.43955863	0.4179254	0.43355954	-1.8510797	-25.02376	21.53112	9.816071	-85.9099	25.583076	20.863457	85.9099	0.03527031	-0.76280653	0.43579563	0.981607	-1.1000541	1089.7777	1421.5966	7380.5103	0.0012439947	25.302444	21.627268	86.1706	0.00012439948
5	5999	13.51614236831665	21.54537	19.152056	86.79131	-1.4923943	20.244898	-1.1344619	0.0	-1.1344619	-1.1344619	18.0	82.99505	99.54676	609.03455	-2.7341607	498.42776	0.7354033	3.1696534	16.698526	-9.2975855	-94.05141	0.915048	0.04059906	0.99970007	0.8610626	-0.00964093	1.208073	0.7849763	7.3626857	1.6540289e-06	-4.08418	2.1772037	1.1673018	-7.2970905	-13.946958	5.763483	-0.7297574	-22.78436	380.79767	77.33664	510.9779	239.12573	394.74463	81.97351	529.5632	239.97005	394.74463	81.97351	529.5632	239.97005	26.588606	3.9770117	37.964848	18.011057	162542.98	64685.08	280437.12	57585.625	10497.332	2693.081	19396.377	5758.5625
6	6999	21.15182065963745	33.123585	47.936447	181.11101	-1.431218	43.04348	63.671917	0.0	63.671917	63.671917	39.0	1138.7744	569.2822	3908.0698	-66.07809	38936.492	5.500381	2.1838236	15.048045	-10.185958	-1241.2817	1.2028046	0.12656392	1.4284508	0.9843556	-0.8140397	1.9739897	0.9161217	5.248354	1.3053417e-05	32.323166	15.327865	57.386124	1.7711506	18.5241	7.8428235	32.421593	1.7711506	2339.1074	247.56183	2904.1519	1778.2507	2320.5835	248.74634	2875.7126	1762.4911	2320.5835	248.74634	2875.7126	1762.4911	140.00175	63.392155	286.01205	63.27594	5446982.5	1147146.5	8269723.5	3106375.0	331503.0	171235.08	818029.0	118373.484
7	7999	28.79390287399292	35.213417	35.67288	137.89256	5.942535	44.863636	29.14245	0.0	29.14245	29.14245	38.0	2100.033	601.966	4527.5713	-361.16855	104106.06	4.868709	2.579284	18.551	-9.060647	-2240.311	1.6616977	0.12988162	1.8890537	1.4289423	-1.9119741	1.8391604	1.0041554	5.817898	1.4960766e-05	12.213024	6.8619742	29.973396	0.46985155	3.6764705	2.9065003	12.393414	-2.4692445	2355.6206	348.50604	3239.6045	1890.9038	2351.944	347.43735	3231.6848	1889.717	2351.944	347.43735	3231.6848	1889.717	234.4807	34.43318	323.1685	188.9717	5652353.5	1727181.9	10443786.0	3571030.2	563338.3	171522.12	1044378.6	357103.03
8	8999	36.39649724960327	42.723476	49.645927	228.84883	11.510347	48.190475	45.143425	0.0	45.143425	45.143425	44.0	1906.2443	596.2982	4534.217	-794.39856	79116.02	3.4265444	2.6965017	15.343256	-10.879744	-2007.881	2.1201758	0.12862776	2.3182929	1.889505	-1.7815142	1.5460219	0.91791	5.426241	3.46601e-05	20.850214	10.765036	40.775257	0.9126398	17.77765	9.244691	36.435486	0.9126398	1620.2495	292.02548	2323.5244	1215.2305	1602.4719	284.98563	2301.1775	1214.2905	1602.4719	284.98563	2301.1775	1214.2905	95.45978	29.953266	147.56303	46.869125	2649133.0	991116.0	5295418.0	1474501.6	148609.2	38038.652	267156.34	79018.48
9	9999	44.08058714866638	35.77652	7.0070634	53.09358	25.614285	41.625	27.260305	0.0	27.260305	27.260305	29.0	1206.8566	423.46234	3150.174	-811.49567	31981.02	1.6963909	2.4585004	16.565638	-10.199682	-1270.9242	2.4246714	0.054120567	2.526647	2.3186054	-0.6131376	1.0790263	0.779184	8.096415	2.7120113e-06	13.083056	6.996982	26.780128	0.8025	11.749985	6.3260255	25.716124	0.8025	1101.3829	235.4495	1553.3287	800.0975	1089.633	230.53833	1538.8066	796.9556	1089.633	230.53833	1538.8066	796.9556	82.602	14.262828	149.66391	44.77423	1240448.0	518043.53	2367925.8	635138.25	90080.85	27437.668	226279.67	51553.926
10	10999	51.69220471382141	25.609488	2.047216	29.615852	19.867943	28.942858	33.856087	0.0	33.856087	33.856087	43.0	859.8838	300.73975	2011.1699	-632.563	14886.951	1.3634831	2.235744	15.158563	-9.781279	-908.231	2.641538	0.055130992	2.7064228	2.5269012	-0.34822443	1.0198594	0.7221898	5.340682	2.0623207e-05	14.550638	7.859559	31.987896	0.69575685	14.917102	8.193001	32.620056	0.69575685	751.3758	165.75133	1141.8099	566.5434	736.4586	159.68858	1120.8049	555.4136	736.4586	159.68858	1120.8049	555.4136	48.906044	11.926577	68.405945	25.74912	567871.8	258211.88	1256203.6	308484.22	35297.98	9026.697	70524.516	18633.422
11	11999	59.31097483634949	19.562868	7.90995	46.07758	12.732923	37.11111	43.638607	0.0	43.638607	43.638607	68.0	596.3607	221.63805	1444.5012	-544.45557	6988.085	0.7203597	2.0331552	13.6791525	-10.9900055	-628.73413	2.6175687	0.06280808	2.7016032	2.47003	0.2663001	0.91042006	0.67854273	4.7338324	3.7699938e-06	15.191654	8.268641	38.23395	0.41241956	17.005453	9.315072	44.925617	0.41241956	499.22125	101.56746	768.1074	364.0313	482.2158	96.314674	748.82526	350.34494	482.2158	96.314674	748.82526	350.34494	30.347715	10.301854	51.144276	10.539125	241808.6	104528.51	560739.25	122741.586	14469.493	5066.8794	32368.621	3813.3484
