Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.191875696182251	15.587367	8.757284	48.87863	3.5976942	20.5625	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.773909	19.250563	65.01624	-6.766325	24.209846	19.46746	72.321205	-3.9730637	-0.43840614	0.4384145	0.3834899	-3.222239	-24.648252	19.53772	4.123337	-72.45319	24.800756	19.34377	72.45319	0.013865922	-0.8078681	0.36238235	0.4123337	-1.1340134	989.2589	1203.3341	5249.4653	0.00019226379	24.624958	20.09451	72.58542	1.9226378e-05
1	1999	2.4113667011260986	15.477735	8.689578	48.87863	4.478486	20.408163	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.31221	21.788048	93.390884	-5.299366	20.239426	23.46007	108.55189	-8.735367	-0.42130402	0.38108295	0.2670922	-1.9171662	-20.660728	23.463417	8.535267	-108.83131	21.15851	23.015541	108.83131	0.012502726	-0.72037774	0.43745098	0.85352665	-1.1402237	977.3978	2109.6973	11844.253	0.00015631816	20.706966	23.673357	109.111435	1.5631816e-05
2	2999	3.612170934677124	18.641542	14.26862	60.030724	4.729979	23.232557	49.90343	0.0	49.90343	49.90343	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.875923	17.702387	69.48751	-2.6849937	21.824299	18.498632	72.166626	-6.1535506	-0.48034054	0.40914667	0.28329277	-2.5003338	-22.304638	18.520908	5.8029175	-72.443146	22.446625	18.34857	72.443146	0.04150763	-0.8026657	0.3590706	0.58029175	-1.1253703	840.52094	1110.117	5248.01	0.0017228833	22.210268	19.113895	72.72073	0.00017228833
3	3999	4.786458253860474	20.375536	13.2864065	64.27257	7.4911222	23.27907	50.20493	0.0	50.20493	50.20493	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.429466	17.426214	63.10936	-4.619328	21.973707	18.329592	72.64919	-5.959383	-0.47194046	0.42414033	0.3343994	-2.4207368	-22.445646	18.342808	5.9581475	-72.68568	22.747437	17.967188	72.68568	0.0016023377	-0.77744323	0.39934194	0.59581476	-1.1116815	840.2657	1028.0072	5283.2075	2.567486e-06	22.514101	18.743555	72.722176	2.567486e-07
4	4999	5.960644960403442	17.703888	12.652955	61.98794	4.50356	21.041666	46.682068	0.0	46.682068	46.682068	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.971256	20.639957	79.26286	-6.5001016	24.584202	21.521906	85.64999	-9.6729965	-0.43955863	0.4179254	0.43355954	-1.8510797	-25.02376	21.53112	9.816071	-85.9099	25.583076	20.863457	85.9099	0.03527031	-0.76280653	0.43579563	0.981607	-1.1000541	1089.7777	1421.5966	7380.5103	0.0012439947	25.302444	21.627268	86.1706	0.00012439948
5	5999	25.671425580978394	54.397343	30.201551	129.21552	7.315996	39.92	120.00538	0.0	120.00538	120.00538	69.0	24.686062	16.113295	78.42447	-18.790928	8.758863	-1.1581568	1.4508076	8.139833	-8.585024	-27.629858	0.8751815	0.06317221	0.99970007	0.7795524	-0.25419703	0.84720725	0.61317885	5.5962296	0.0	56.14913	28.208588	105.34173	1.8255745	61.892113	31.167215	116.14237	1.8255745	46.317207	14.028221	77.803116	8.313328	-15.574904	25.523087	51.128033	-63.587494	25.477964	15.648605	63.587494	0.19858912	0.07562012	0.96322274	5.112803	-0.65713656	894.0056	885.11523	4043.3696	0.039437637	18.30975	29.128017	261.40756	0.0012313748
6	6999	45.411115407943726	132.01752	140.49937	493.6137	0.6121089	90.818184	0.038063742	0.0	0.038063742	0.038063742	20.0	61.277596	19.089323	132.83931	-30.524572	26.94768	-0.3647603	1.9084132	9.125534	-10.49697	-65.67353	0.7005687	0.047906395	0.77939105	0.6182608	-0.49194977	0.9645009	0.6641584	4.5192523	1.4871359e-05	-3.0826585	2.4552052	4.752785	-8.534415	-7.1366744	3.6709025	2.8623395	-17.574589	90.177605	12.487668	106.119	36.436096	97.31428	14.70991	117.890305	40.27988	97.31428	14.70991	117.890305	40.27988	9.391245	1.3346661	11.484922	4.027988	9686.451	2592.4878	13898.125	1622.4688	930.86804	231.82343	1319.0344	162.24687
7	7999	65.22522926330566	9.1245985	5.92315	26.579586	0.3455334	36.4	120.604034	0.0	120.604034	120.604034	82.0	80.86834	23.405628	157.16014	-37.568268	44.49468	0.035143357	2.1169653	12.736824	-9.769637	-85.86272	0.56041294	0.033725623	0.6181375	0.5021938	-0.5598649	0.9888858	0.70027316	5.4310813	1.2516975e-06	101.09849	32.9716	138.12042	1.6238879	108.11387	36.398014	150.78319	1.6238879	107.79886	19.218029	156.59552	21.888973	-0.3150036	35.946182	154.58653	-70.9447	28.694399	21.653149	154.58653	0.058517095	0.3411143	1.5704684	15.4586525	-0.5086073	1292.2273	2186.79	23896.994	0.0034242503	39.7585	182.33185	2389.6995	2.8461782e-05
8	8999	85.03021574020386	400.00473	176.5171	792.3216	300.8322	239.33333	281.10574	0.0	281.10574	281.10574	133.0	99.04758	29.908312	172.20569	-55.625927	58.849213	0.8384586	2.4737248	13.097856	-9.513107	-105.156784	0.48155907	0.0065290546	0.50209445	0.4749472	-0.11447843	1.0986509	0.76624084	5.035548	1.7404556e-05	105.0914	38.551956	147.4556	2.3992503	110.19164	42.657047	158.74438	2.3992503	122.859665	26.0564	157.70647	22.951439	12.66801	29.57838	68.87895	-44.067818	26.58001	18.134558	68.87895	0.13954309	0.3752375	0.72078836	3.4011889	-0.32475954	1035.3591	1175.3438	4744.3105	0.019472271	19.385456	28.173609	115.680855	0.00015402332
9	9999	104.89170241355896	273.52866	87.70543	368.3486	120.6449	155.16667	330.8915	0.0	330.8915	330.8915	183.0	125.79385	37.151962	192.78578	-64.53792	85.57775	1.147907	2.5011864	12.722422	-9.7625675	-132.88649	0.49568173	0.008997856	0.51587605	0.48251724	0.10314597	1.1462135	0.7767737	6.4123197	1.1175871e-07	97.08471	40.642094	147.56828	1.7401567	107.12565	45.447647	164.84332	1.7401567	137.0304	42.835903	187.9289	-31.174068	29.904757	32.900806	125.38627	-38.66549	33.125828	29.655306	125.38627	0.00018531703	0.5153099	1.5308287	12.391281	-3.6378784	1976.7577	3336.9639	15721.717	3.4342403e-08	51.009132	176.62384	1535.4385	2.162228e-10
