Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.2947442531585693	-227.15741	0.0	-227.15741	-227.15741	1000.0	-242.17836	0.0	-242.17836	-242.17836	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-206.89532	19.057642	-155.08943	-232.93517	-2035.5162	166.507	-1700.3666	-2296.9587	-3.1458533	1.4062537	-0.19326895	-8.528667	2032.3702	166.53893	2295.4373	1697.3772	2032.3702	166.53893	2295.4373	1697.3772	0.9984428	0.0007118698	0.99991566	0.99531627	4158264.0	671161.9	5269032.0	2881089.2	2029.2305	166.58209	2293.9165	1694.3931
1	1999	4.523974180221558	-246.86383	0.0	-246.86383	-246.86383	1000.0	-242.17836	0.0	-242.17836	-242.17836	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-192.11417	18.49255	-148.78383	-233.36066	-2016.9343	156.16562	-1666.8966	-2309.5732	-3.08002	1.398862	-0.17298383	-8.126456	2013.8542	156.25412	2309.3865	1661.5845	2013.8542	156.25412	2309.3865	1661.5845	0.9984603	0.0007156153	0.9999191	0.99603456	4080024.5	624472.75	5333266.5	2760863.0	2010.78	156.35434	2309.1997	1656.2893
2	2999	6.759459018707275	-254.69455	0.0	-254.69455	-254.69455	1000.0	-244.49341	0.0	-244.49341	-244.49341	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-203.12471	29.932892	-134.31142	-259.76627	-2064.9307	171.2358	-1734.6846	-2359.3623	-3.081748	1.4103742	-0.033567496	-9.377508	2061.849	171.31233	2357.855	1731.4047	2061.849	171.31233	2357.855	1731.4047	0.99849445	0.0007053182	0.9999856	0.9950731	4280569.5	704785.2	5559480.5	2997762.2	2058.7732	171.3997	2357.57	1728.131
3	3999	8.99198603630066	-412.37357	0.0	-412.37357	-412.37357	1000.0	-245.0615	0.0	-245.0615	-245.0615	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-213.87964	19.599669	-170.86131	-250.11002	-2058.357	179.23412	-1711.1653	-2396.6606	-3.110916	1.3585835	-0.18207555	-7.96735	2055.246	179.25877	2394.2708	1705.9274	2055.246	179.25877	2394.2708	1705.9274	0.99847597	0.000681666	0.9999239	0.9960692	4256169.5	734054.1	5732532.0	2910188.2	2052.1406	179.29314	2391.883	1699.2218
4	4999	11.215129137039185	-172.92632	0.0	-172.92632	-172.92632	1000.0	-232.00613	0.0	-232.00613	-232.00613	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-225.74348	26.97142	-161.89886	-257.2899	-2023.1957	152.1098	-1728.2467	-2304.6833	-3.0519402	1.3616275	-0.18852052	-8.686581	2020.144	152.11205	2304.4949	1724.4731	2020.144	152.11205	2304.4949	1724.4731	0.99848306	0.0006895604	0.9999182	0.9954657	4104119.8	610219.7	5310696.0	2973807.8	2017.0977	152.12596	2304.3062	1720.7079
5	5999	18.949238061904907	-163.13376	0.0	-163.13376	-163.13376	1000.0	-0.6594265	0.0	-0.6594265	-0.6594265	1000.0	1.7433994	3.771026	13.642654	-17.494127	9.281553	-2.9342082	2.9511929	47.161327	-10.139542	-4.2776604	0.8714248	0.08305356	1.0083418	0.7372612	-0.9486547	0.8003242	0.80402315	29.97037	1.2814999e-05	-149.51381	45.697884	-63.259888	-248.38766	267.79477	38.243908	354.16858	206.6468	6.7856092	1.7703212	13.608212	1.9643731	-261.00916	38.223324	-199.05869	-348.57407	261.00916	38.223324	348.57407	199.05869	-0.9741997	0.0075671324	-0.93757355	-0.9936179	69586.805	21080.514	121503.88	39624.363	254.41042	38.2537	343.70084	190.20346
6	6999	26.650744676589966	-151.32039	0.0	-151.32039	-151.32039	1000.0	-4.0766754	0.0	-4.0766754	-4.0766754	1000.0	10.547833	3.1094391	24.249393	1.4047146	6.0878935	-3.7609138	0.8747244	2.7467513	-10.397508	-13.150802	0.63416135	0.056154065	0.7370294	0.542113	-3.104596	0.73542213	0.5694511	5.38552	5.066395e-07	-116.37156	19.496653	-76.07704	-165.58134	305.56982	35.31123	376.89807	229.07544	14.047142	1.8391358	20.027063	8.665985	-291.52264	35.37605	-211.56772	-366.6249	291.52264	35.37605	366.6249	211.56772	-0.9533904	0.008329639	-0.91699016	-0.9752051	86236.92	20683.352	134413.83	44760.902	278.1416	35.438496	356.63177	194.7515
7	7999	34.360130071640015	-154.1769	0.0	-154.1769	-154.1769	1000.0	-2.221404	0.0	-2.221404	-2.221404	1000.0	17.10509	2.9832911	29.018702	8.331178	2.7752392	-3.751231	0.9194449	2.2048497	-9.3086605	-19.110516	0.4677089	0.040669933	0.5419474	0.4009678	-5.1515975	0.76291823	0.5868821	4.905188	3.7625432e-07	-135.20633	48.482845	-69.908356	-246.99489	266.6271	54.84981	374.80914	175.92905	19.854654	2.1730912	28.751291	13.871374	-246.77246	55.025154	-151.0762	-357.54602	246.77246	55.025154	357.54602	151.0762	-0.9220623	0.020043543	-0.852299	-0.95837253	63924.418	27741.988	127839.16	22824.02	228.48938	54.889896	341.21396	128.7621
8	8999	42.06232404708862	-217.0907	0.0	-217.0907	-217.0907	1000.0	-3.4647434	0.0	-3.4647434	-3.4647434	1000.0	22.067034	2.781738	33.99202	14.67181	1.7413529	-3.7216158	0.9804299	3.6288714	-9.342503	-23.553905	0.3462909	0.029960245	0.40084717	0.29714155	-7.1486554	0.78717935	0.60307205	5.8796988	2.8014183e-06	-118.28778	15.290087	-89.40331	-148.17952	272.26764	41.523308	341.38104	192.08728	24.983288	2.675485	33.894638	18.968445	-247.28435	43.547234	-163.14458	-320.5358	247.28435	43.547234	320.5358	163.14458	-0.90470266	0.024523843	-0.8349037	-0.9436408	63045.914	21195.463	102743.195	26616.152	224.74101	44.81891	302.47067	137.13402
9	9999	49.79772472381592	-79.948364	0.0	-79.948364	-79.948364	1000.0	-9.796783	0.0	-9.796783	-9.796783	1000.0	25.302956	2.6421223	36.543198	18.079525	1.5851834	-3.4956741	1.2285266	4.1570587	-9.855659	-26.470036	0.25735518	0.021769812	0.29705387	0.22167946	-8.829546	0.81423646	0.62229335	5.466461	3.7401915e-06	-114.89958	27.161613	-64.80756	-161.78955	247.38115	52.170208	343.38205	167.99509	27.153358	2.5293925	36.20866	19.844467	-220.22778	53.87327	-137.20592	-320.95825	220.22778	53.87327	320.95825	137.20592	-0.883572	0.03353774	-0.8136075	-0.93929774	51402.6	24286.355	103014.21	18825.465	196.30717	54.535767	300.85245	111.74461
10	10999	57.52827572822571	-155.77763	0.0	-155.77763	-155.77763	1000.0	-22.839544	0.0	-22.839544	-22.839544	1000.0	27.293262	2.5877838	38.26843	19.125631	1.5068135	-3.0868442	1.5881627	7.027776	-9.595842	-28.242855	0.19285734	0.015862623	0.22161621	0.16666162	-10.030396	0.8542814	0.6439016	5.342614	1.9073486e-06	-145.20334	12.947982	-119.05013	-173.30247	105.02613	38.26766	215.46767	59.513985	29.800287	2.7370105	36.908615	21.351768	-75.225845	40.049988	-26.160404	-188.55765	75.225845	40.049988	188.55765	26.160404	-0.6757278	0.120448895	-0.42919153	-0.8825021	7262.9287	7623.684	35553.984	684.36676	55.34999	37.987488	166.40251	11.227823
11	11999	65.24975800514221	-236.75316	0.0	-236.75316	-236.75316	1000.0	-43.974857	0.0	-43.974857	-43.974857	1000.0	28.630886	2.6621695	39.35633	20.547117	1.4015176	-2.795491	1.7887987	7.8933754	-11.848272	-29.38324	0.14498726	0.0119284205	0.16661356	0.12533548	-11.202689	0.8816098	0.6620383	5.3681087	2.4214387e-06	-126.24253	13.156839	-97.491165	-152.26897	190.38046	32.484673	273.32953	112.9036	29.417833	2.6293783	36.100227	22.846165	-160.96263	32.922306	-79.5794	-246.03508	160.96263	32.922306	246.03508	79.5794	-0.840344	0.03552825	-0.69886386	-0.90810704	26992.846	11062.327	60533.266	6332.8804	136.29277	32.469692	223.37581	55.615166
12	12999	72.98109269142151	-260.1056	0.0	-260.1056	-260.1056	1000.0	-53.257675	0.0	-53.257675	-53.257675	1000.0	29.234531	2.4550068	39.280773	21.161354	1.3247207	-2.6806428	1.8666713	9.208444	-13.333016	-29.793135	0.108835205	0.009153087	0.1253004	0.09368065	-12.619629	0.89730895	0.6716206	6.571036	1.1086464e-05	-127.11979	19.131657	-91.34379	-173.23819	205.54373	37.399643	281.92078	149.03897	29.20958	2.0984194	36.338787	22.697214	-176.33415	38.200867	-116.80135	-254.15819	176.33415	38.200867	254.15819	116.80135	-0.852426	0.032761507	-0.7684009	-0.90743124	32553.04	13969.95	64596.387	13642.557	151.48167	38.025764	230.63107	89.75027
13	13999	80.70221662521362	-165.29129	0.0	-165.29129	-165.29129	1000.0	-1.66562	0.0	-1.66562	-1.66562	1000.0	29.036837	2.2120647	39.138855	20.672295	1.2738494	-2.4036648	2.1737518	20.841494	-10.4237795	-29.47232	0.081403755	0.006701589	0.09365338	0.070392296	-13.560515	0.92215586	0.68965137	5.7442026	2.026558e-06	-178.42651	23.966242	-126.65785	-220.90392	77.91731	32.885525	154.08607	25.350805	29.60407	2.0887203	35.422302	22.447788	-48.313248	33.942436	6.3102746	-127.05936	48.59293	33.540802	127.05936	0.09349647	-0.5350346	0.23104073	0.23585613	-0.8378056	3486.2583	4220.035	16144.081	0.00874159	32.725216	28.768784	106.15302	0.0002852712
14	14999	88.43299865722656	-316.70206	0.0	-316.70206	-316.70206	1000.0	-18.156643	0.0	-18.156643	-18.156643	1000.0	28.463074	2.0449815	39.64615	20.439789	1.2307887	-1.7277082	2.6999173	17.810804	-12.773304	-28.838413	0.061574873	0.004748801	0.070372306	0.053875517	-13.166107	0.9689784	0.72146684	6.126197	1.2218952e-06	-153.70554	50.344387	-63.908592	-214.86665	77.98149	25.088013	129.84854	40.493446	28.276386	1.7184384	35.259293	21.652267	-49.705093	25.9101	-9.326089	-102.50179	49.705093	25.9101	102.50179	9.326089	-0.5928282	0.14464536	-0.22731137	-0.7893951	3141.9297	2769.5105	10506.618	86.97594	33.08434	22.49936	80.91441	2.119926
15	15999	96.16071033477783	-269.7919	0.0	-269.7919	-269.7919	1000.0	-7.4591904	0.0	-7.4591904	-7.4591904	1000.0	27.73382	1.9179476	39.93641	19.996616	1.1932805	-0.7090856	3.361263	25.53931	-10.939169	-28.096714	0.047747444	0.0033370233	0.053862583	0.04236295	-11.267228	1.0405974	0.76499736	6.2984104	1.5199184e-05	-170.7586	22.234812	-127.022224	-222.18564	-26.466764	58.416317	66.2597	-147.37245	27.539642	1.7499129	32.904564	20.00624	54.006413	57.748356	175.66298	-37.39899	57.13618	54.65366	175.66298	0.027167154	1.4764214	1.1550902	3.9372723	-0.57519007	6251.5645	9243.083	30857.482	0.0007380543	90.39606	68.873344	209.38434	2.7739916e-05
16	16999	103.8903660774231	-211.22592	0.0	-211.22592	-211.22592	1000.0	-138.2689	0.0	-138.2689	-138.2689	1000.0	26.964731	1.9293913	39.977657	19.46033	1.2064382	0.099410206	3.7612412	35.3027	-10.942233	-27.315786	0.037790176	0.0025045755	0.0423528	0.033732157	-9.489137	1.1021545	0.7993079	6.629751	1.5497208e-05	-174.98384	35.051033	-119.557846	-244.48764	-43.897892	26.80858	10.550897	-90.92846	26.534246	1.7197739	32.44294	20.737251	70.43214	26.667439	116.34553	18.903912	70.43214	26.667439	116.34553	18.903912	1.8213379	0.4814253	3.7644432	1.2469243	5671.838	3978.7937	13536.281	357.35785	117.11047	20.817812	156.96599	33.869904
17	17999	111.61865043640137	-190.07037	0.0	-190.07037	-190.07037	1000.0	-359.69052	0.0	-359.69052	-359.69052	1000.0	26.165993	2.2101076	41.041557	19.090559	1.1937546	0.9086658	3.991254	36.025837	-12.205002	-26.51798	0.030492848	0.0018561607	0.03372485	0.027390769	-7.296902	1.1584276	0.82929236	6.241953	1.4066696e-05	-187.99774	16.43746	-144.9066	-218.82834	-278.11963	22.96516	-238.92528	-339.5308	25.63614	2.1790469	34.577667	20.026724	303.75577	22.902155	366.1782	266.46484	303.75577	22.902155	366.1782	266.46484	1.0928392	0.011546455	1.1432145	1.0684264	92792.07	14459.267	134086.47	71003.51	331.79117	22.904303	397.0503	294.58246
18	18999	119.3482494354248	-287.39297	0.0	-287.39297	-287.39297	1000.0	-172.45139	0.0	-172.45139	-172.45139	1000.0	25.286598	2.6394515	40.944736	18.66099	1.1606681	1.5134674	4.126823	31.480198	-12.6563225	-25.63098	0.024907783	0.0013439078	0.027386067	0.022675512	-5.481461	1.2021155	0.8595796	6.920699	1.3113022e-06	-176.485	20.713797	-137.96933	-222.29942	-208.27238	29.828047	-158.49214	-274.8626	23.901628	1.9738393	31.832935	18.943441	232.17401	30.101221	298.9553	181.88063	232.17401	30.101221	298.9553	181.88063	1.1169603	0.01815039	1.1832327	1.0731037	54810.848	14371.827	89374.266	33080.566	258.88617	30.225523	330.65204	207.55562
19	19999	127.06456518173218	-230.23822	0.0	-230.23822	-230.23822	1000.0	-349.32007	0.0	-349.32007	-349.32007	1000.0	24.458218	3.3344266	43.1808	17.613895	1.1561046	1.9935876	4.349056	29.75027	-11.400777	-24.809189	0.020840855	0.0010328393	0.022671117	0.019135695	-3.8923128	1.2370051	0.893021	6.8503194	4.887581e-06	-202.51355	62.152603	-131.72195	-321.29248	-285.27594	67.4427	-203.7175	-422.75137	22.451036	1.9779457	33.133385	18.179546	307.72696	67.832085	447.44946	225.58438	307.72696	67.832085	447.44946	225.58438	1.0824466	0.017638301	1.1431046	1.0480518	99297.08	45176.117	200211.03	50888.312	332.03745	67.9652	477.9762	247.6192
20	20999	134.81334233283997	-286.08884	0.0	-286.08884	-286.08884	1000.0	-563.2162	0.0	-563.2162	-563.2162	1000.0	23.506039	4.070217	42.978104	15.371471	1.1581438	2.6342323	4.729054	38.025673	-13.461878	-23.844622	0.018277736	0.00039365137	0.019132217	0.01759196	-1.4613827	1.2826016	0.93312883	7.7997475	1.7881393e-07	-307.15033	128.9194	-94.94276	-442.16058	-606.08264	240.51573	-209.78908	-862.1836	21.244352	2.156076	31.568518	17.304316	627.32697	241.2692	885.11456	229.11882	627.32697	241.2692	885.11456	229.11882	1.0437498	0.022816353	1.1068057	1.0220821	451749.97	270301.6	783427.8	52495.434	649.49335	241.6157	911.5937	250.22958
21	21999	142.5450325012207	-374.71945	0.0	-374.71945	-374.71945	1000.0	-230.90106	0.0	-230.90106	-230.90106	1000.0	22.55002	4.9043703	45.006516	13.948633	1.1839302	3.0476117	4.9624557	39.48768	-12.983257	-22.896856	0.017717015	0.00023639709	0.018055635	0.017264375	0.19311336	1.3125883	0.9563208	8.48747	1.04904175e-05	-226.79718	42.22845	-157.7958	-303.11407	-320.9499	47.93604	-230.58766	-400.3182	21.085398	3.0856004	32.528877	15.958101	342.0353	48.361076	421.1101	251.6512	342.0353	48.361076	421.1101	251.6512	1.0671953	0.014001983	1.1075157	1.0445352	119326.92	32631.031	177333.72	63328.324	364.5636	48.845547	451.0425	273.168
22	22999	150.2959475517273	-445.0473	0.0	-445.0473	-445.0473	1000.0	-133.9671	0.0	-133.9671	-133.9671	1000.0	21.50223	5.6307206	45.28581	11.9417715	1.2148503	2.7642517	4.695981	32.04473	-11.423378	-21.821012	0.016989328	0.0004093738	0.017810231	0.016435437	-0.9581106	1.2843689	0.9385911	7.467293	1.3113022e-06	-104.469505	28.21034	-49.23031	-148.54044	-267.35434	40.34793	-183.89291	-332.4936	24.301033	2.5451515	38.391865	17.146862	291.6554	41.034172	362.22607	208.73631	291.6554	41.034172	362.22607	208.73631	1.0927678	0.015644018	1.1428989	1.0591396	86746.664	23613.79	131207.73	43570.85	318.2261	41.68139	395.97574	234.83481
23	23999	158.0584671497345	-88.17356	0.0	-88.17356	-88.17356	1000.0	-0.22506705	0.0	-0.22506705	-0.22506705	1000.0	20.396269	6.2566853	45.73967	10.681553	1.2236879	2.8120384	4.584709	30.455076	-13.153994	-20.698164	0.015873697	0.00033167438	0.01649321	0.0153367175	-0.77745456	1.2788775	0.9306498	7.72578	1.4424324e-05	-17.48894	29.588165	18.132719	-80.47766	-257.282	48.653435	-182.82352	-366.34613	24.71879	2.6067357	37.36149	19.885588	282.00082	48.59005	396.7601	207.9484	282.00082	48.59005	396.7601	207.9484	1.0992562	0.020569824	1.1926316	1.0582004	81885.45	29967.076	157418.58	43242.535	309.20456	48.29372	430.13678	235.32271
24	24999	165.82406091690063	-148.62926	0.0	-148.62926	-148.62926	1000.0	-157.85176	0.0	-157.85176	-157.85176	1000.0	19.393791	6.772696	45.618137	7.814521	1.1825578	2.877139	4.574089	30.050077	-11.165721	-19.670687	0.014994918	0.00020915651	0.015371355	0.014646063	-0.51544803	1.2730072	0.92673445	7.8548098	2.9057264e-06	-68.40266	6.8605595	-55.202877	-83.618576	-406.89468	36.347416	-335.85425	-492.89734	24.262697	1.6914841	32.55848	20.63245	431.15735	36.693954	524.49554	362.13116	431.15735	36.693954	524.49554	362.13116	1.0600402	0.0061997846	1.0894486	1.0438787	187243.12	31958.67	275095.56	131138.98	456.8822	37.04051	558.1194	385.125
25	25999	173.58802032470703	-118.59508	0.0	-118.59508	-118.59508	1000.0	-15.841727	0.0	-15.841727	-15.841727	1000.0	18.302567	7.1950655	44.860386	6.995952	1.1691265	2.8408914	4.3335314	33.34298	-14.024657	-18.573204	0.014199806	0.00024837162	0.014657577	0.013683769	-0.6769796	1.2509152	0.90751857	7.382552	8.612871e-06	-46.657173	35.323277	19.311111	-121.81934	-398.9554	31.93043	-336.794	-479.75366	20.356314	6.0814843	44.467552	9.495337	419.31174	32.627678	507.95377	353.17432	419.31174	32.627678	507.95377	353.17432	1.0513544	0.015922628	1.1102736	1.0239012	176886.86	27682.078	258017.03	124732.09	440.8061	34.55294	538.86816	365.76898
26	26999	181.49068903923035	65.08925	0.0	65.08925	65.08925	1000.0	-94.96517	0.0	-94.96517	-94.96517	1000.0	17.15719	7.534736	44.5176	5.410803	1.1540654	2.9094357	4.482308	34.4846	-15.362975	-17.414078	0.013353164	0.00014824182	0.013681844	0.013071222	-0.38969457	1.2353102	0.91505784	8.1014185	2.7418137e-06	-19.175444	27.529213	23.602297	-59.6529	-325.02853	68.88336	-236.24347	-463.11685	23.526812	3.7615685	40.00907	16.53207	348.55536	70.02704	485.34705	258.78503	348.55536	70.02704	485.34705	258.78503	1.0747924	0.01559313	1.1297847	1.0425382	126394.62	51966.48	235561.77	66969.695	373.8671	71.22852	519.7228	283.47745
27	27999	189.27773809432983	-25.668571	0.0	-25.668571	-25.668571	1000.0	123.22432	0.0	123.22432	123.22432	1000.0	16.037643	7.857828	43.9706	4.706936	1.1422048	2.9271884	4.580985	41.673107	-14.337154	-16.304968	0.013104426	0.00023365446	0.013492251	0.012730267	-0.31580535	1.2222916	0.90918946	7.571044	3.9339066e-06	-17.488173	30.631247	46.65049	-77.06434	-415.57013	53.711082	-310.80228	-536.4249	25.430576	6.855038	42.846565	10.236871	441.0007	53.013733	567.13983	337.74045	441.0007	53.013733	567.13983	337.74045	1.0625598	0.019758824	1.119189	1.0221447	197292.08	47207.258	321647.62	114068.6	468.1457	53.080414	607.0793	362.32184
