Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.1726102828979492	18.500225	16.669497	111.7164	6.185877	21.911112	18.614885	0.0	18.614885	18.614885	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.383548	7.6243505	45.719738	-2.8630075	10.102148	9.731991	55.059658	-3.5936317	-0.17117298	0.15871379	0.35890806	-0.78302085	-10.273321	9.701851	3.5996046	-55.141697	10.351444	9.618454	55.141697	0.0022650766	-0.6477144	0.386997	0.35996047	-1.0439003	199.66704	370.7242	3040.6067	5.130572e-06	9.509922	10.250607	55.223858	5.1305716e-07
1	1999	2.326263666152954	17.70907	14.165849	67.205025	3.9594252	21.891304	18.614885	0.0	18.614885	18.614885	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.926516	11.624167	55.5336	-1.2636311	12.94633	14.410363	70.94549	-1.6335709	-0.17513645	0.161145	0.30022225	-1.048798	-13.121466	14.390464	1.5152931	-71.046875	13.144927	14.369037	71.046875	0.0004724876	-0.6757457	0.37089202	0.15152931	-1.0509967	379.25833	831.4925	5047.6587	2.2324453e-07	12.337117	14.970343	71.14841	2.2324453e-08
2	2999	3.472208261489868	17.825142	22.95943	140.58832	5.134584	20.375	18.496222	0.0	18.496222	18.496222	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.418002	15.840433	83.16948	-1.8408031	12.323285	18.26115	97.51582	-3.1673777	-0.17438914	0.15354858	0.2770531	-0.7811843	-12.497675	18.252895	3.1295938	-97.50578	12.573199	18.200954	97.50578	0.003669462	-0.6303676	0.39061865	0.31295937	-1.0657563	489.36014	1569.6812	9507.378	1.3464951e-05	11.717915	18.678982	97.97168	1.3464951e-06
3	3999	4.617969751358032	15.418226	9.422609	55.177822	5.3764033	20.67347	18.67411	0.0	18.67411	18.67411	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.560391	5.1475153	25.984592	-3.431429	7.7938113	6.90235	34.999825	-3.0188594	-0.18422659	0.158672	0.22201562	-0.9466177	-7.978038	6.861481	2.9583778	-34.958527	8.078981	6.7423334	34.958527	0.011574248	-0.60084766	0.38698098	0.2958378	-1.0490763	110.729004	165.3907	1222.0986	0.0001339632	7.091386	7.395821	34.91728	1.339632e-05
4	4999	5.786009788513184	19.112518	15.365239	93.06457	6.7504177	22.533333	18.299694	0.0	18.299694	18.299694	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8295302	6.788726	34.344048	-1.1932677	9.309849	9.210797	48.437393	-2.8734748	-0.17027193	0.1575842	0.3622594	-0.77662945	-9.480121	9.180789	2.6785421	-48.557373	9.538751	9.119858	48.557373	0.004873109	-0.623276	0.3804371	0.2678542	-1.0491788	174.15956	325.39584	2357.8184	2.374719e-05	8.598406	9.757684	48.67765	2.374719e-06
5	5999	25.27778911590576	49.342533	32.80012	136.66139	8.518605	38.46154	61.181503	0.0	61.181503	61.181503	37.0	24.53153	15.497834	68.30502	-11.723274	9.610306	-1.2490042	1.3304808	10.741401	-10.608483	-27.399195	0.8743406	0.0642649	0.99970007	0.77251554	-0.275032	0.8397675	0.6104775	6.864083	4.5001507e-06	43.816055	22.453451	94.94761	1.9741869	51.42463	26.80426	112.81957	1.9741869	58.248306	3.029054	70.37314	50.397095	6.8236775	28.352856	63.22927	-57.239265	23.962578	16.620523	63.22927	0.01650045	0.79160833	1.6302919	6.322927	-0.514426	850.447	955.3012	3997.9407	0.00027226485	43.211506	83.42575	399.79407	4.9433193e-06
6	6999	44.858662128448486	160.49489	91.69052	319.71317	72.01828	87.27273	247.90714	0.0	247.90714	247.90714	134.0	60.118988	18.08096	98.61038	-34.557816	30.818584	-0.5020392	1.8617607	8.978874	-9.900736	-64.411995	0.6877489	0.04608631	0.7723335	0.6112275	-0.5559524	0.9498342	0.65915483	4.8951325	1.9162893e-05	90.87434	36.63141	141.51366	2.1714644	104.73495	43.392635	164.13026	2.1714644	72.20879	12.3834505	97.725746	31.020802	-32.526157	37.528522	76.13436	-88.268776	44.555714	21.934654	88.268776	0.39723116	0.045396924	1.2648976	7.6134357	-0.58455974	2466.3406	1953.8241	7791.3765	0.15779258	34.628952	69.354454	579.64404	0.0034197904
7	7999	64.49250602722168	238.8293	80.50819	343.9487	86.59277	126.375	260.83005	0.0	260.83005	260.83005	206.0	83.857124	21.16499	134.54112	-49.274193	55.838093	-0.26443872	2.1091332	11.501097	-11.172323	-88.719765	0.54451406	0.037801143	0.6110783	0.47785735	-0.7735868	0.97389233	0.69526124	5.061159	1.66893e-06	86.19598	34.125507	139.70314	1.5154377	98.276566	39.1466	154.70557	1.5154377	102.47711	12.677605	129.15787	22.327715	4.2005405	36.895004	126.64038	-64.66148	28.227003	24.127207	126.64038	0.014782681	0.56754017	1.870924	12.664038	-0.44425485	1378.8859	2345.2622	16037.785	0.00021852765	55.82215	184.11227	1603.7786	1.8933414e-06
8	8999	84.02824974060059	247.54057	117.59534	457.34146	67.414894	156.33333	202.57448	0.0	202.57448	202.57448	102.0	98.57051	22.513454	146.02596	-57.717083	68.07677	-0.29910445	2.317928	12.694134	-8.599531	-103.28305	0.41659734	0.033274423	0.47772747	0.3630131	-1.1357819	0.96132195	0.71952164	5.866377	1.2688339e-05	98.98898	39.38128	158.93037	2.9255338	106.76812	43.131954	173.45833	2.9255338	105.18318	18.059153	138.94461	26.256691	-1.5849365	33.706913	115.40982	-63.862675	26.23727	21.219648	115.40982	0.020465303	0.40285215	1.5313219	11.092547	-0.3727266	1138.6678	1888.8962	13319.427	0.00041882863	38.693035	137.78342	1230.446	4.625071e-06
9	9999	103.53690266609192	221.48038	53.70988	374.2814	190.71822	103.3	194.12581	0.0	194.12581	194.12581	92.0	108.71374	26.738558	168.41667	-60.853294	71.96336	0.6411624	2.557216	17.86747	-12.111134	-113.9054	0.34101114	0.008338069	0.36292928	0.33248973	-0.37856263	1.0783414	0.7774999	7.187749	1.0855496e-05	84.755615	35.36799	128.50076	2.3480413	89.13847	37.38281	136.59111	2.3480413	105.110374	37.68927	161.30695	13.228568	15.971913	13.901566	52.802715	-27.179714	18.108358	10.974645	52.802715	0.033307765	0.3357846	0.5706361	4.414399	-0.32878035	448.35553	480.15558	2788.1267	0.0011094072	9.621469	20.665382	194.86919	8.206043e-06
10	10999	123.14428281784058	243.21867	35.416534	301.83817	204.8887	109.77778	387.9425	0.0	387.9425	387.9425	205.0	120.65242	32.09403	171.80345	-64.266655	73.3389	0.825709	2.4906962	16.582922	-10.554358	-125.93577	0.32330593	0.0070089963	0.33246863	0.30951318	-0.19769585	1.0551859	0.7808077	8.0715685	2.4139881e-05	109.74821	38.90112	155.36708	2.7899327	115.67341	41.033848	163.06519	2.7899327	128.99791	23.314293	160.36398	19.518307	13.324497	23.59944	91.58779	-34.27218	18.94779	19.376713	91.58779	0.0027955642	0.370661	0.9944866	9.106446	-0.23802647	734.47577	1390.7299	8388.324	7.81518e-06	21.60309	73.227585	829.27374	5.2241727e-08
11	11999	142.77378821372986	299.27582	11.422226	313.8554	279.63635	147.28572	331.27014	0.0	331.27014	331.27014	154.0	124.80362	34.64313	174.69034	-69.03404	69.27266	0.8817882	2.6031094	16.578419	-10.656242	-129.98082	0.29821193	0.0054949364	0.3095226	0.29049277	-0.14201745	1.0253257	0.7965324	7.715444	4.1276217e-06	113.22554	42.604206	161.08951	2.9077172	121.172424	46.770767	177.13773	2.9077172	124.40267	36.640713	164.57126	-8.1338625	3.2302442	18.06189	50.83822	-30.05489	15.461744	9.879312	50.83822	0.10538073	0.098713055	0.35124457	2.9995565	-1.1215305	336.66632	396.35144	2584.5247	0.011105098	4.756994	9.968558	89.97339	8.3271305e-05
12	12999	162.36062669754028	339.66568	24.909578	381.73654	307.82913	167.33333	422.06064	0.0	422.06064	422.06064	234.0	130.35341	37.89217	178.03271	-60.473526	63.30277	1.0082147	2.7077305	17.760761	-10.118124	-135.62828	0.28821075	0.0022158541	0.29337507	0.2850121	0.010170082	1.0492965	0.81710047	7.3277655	4.157424e-06	117.12544	36.8515	159.1822	2.7975776	126.53026	41.517906	174.08025	2.7975776	129.82732	41.628662	172.16556	-40.832256	3.2970552	17.118496	75.43279	-44.58021	11.990084	12.655094	75.43279	0.016880035	0.0006211918	0.50043744	2.8282168	-4.458021	303.9135	670.20734	5690.106	0.0002849356	5.938989	17.418728	198.73952	1.8224553e-06
13	13999	182.76914358139038	410.89835	28.642746	453.30078	375.3153	219.25	1049.3412	0.0	1049.3412	1049.3412	1000.0	135.35104	42.22608	181.26503	-63.829807	55.509056	1.0155983	2.6477213	17.020874	-11.083189	-140.45294	0.29765934	0.001686081	0.30047214	0.29328558	0.019112492	1.053684	0.81386214	8.012833	8.478761e-06	118.08643	19.292953	147.74936	2.9569762	136.02103	23.03285	169.7269	2.9569762	140.80455	26.493736	178.38708	-15.501575	4.783519	9.665648	42.03342	-25.248695	8.373123	6.7968826	42.03342	0.015713943	0.024572982	0.14262691	0.4126802	-1.9078703	116.30681	200.80481	1766.8083	0.00024692802	1.1337931	2.8523555	36.399693	1.7877336e-06
14	14999	204.09207272529602	480.0174	20.361053	500.37845	459.65634	293.5	1038.2472	0.0	1038.2472	1038.2472	1000.0	137.764	43.151276	182.1746	-57.959435	53.90993	0.91770893	2.573164	17.112747	-10.678155	-142.80074	0.2886058	0.006961591	0.29848108	0.27671465	-0.10280469	1.0124663	0.7949722	6.8097878	1.2636185e-05	108.04356	17.060268	148.0587	2.2784538	128.6385	19.26033	167.66875	2.2784538	146.42448	19.109888	181.17403	12.379715	17.785988	5.856649	41.416443	4.3000326	17.785988	5.856649	41.416443	4.3000326	0.15052545	0.10693851	1.3675526	0.032202125	350.64175	244.24931	1715.3218	18.490282	2.9849691	2.8309927	21.859247	0.13847019
15	15999	225.10638523101807	1051.8573	0.0	1051.8573	1051.8573	1000.0	1042.3784	0.0	1042.3784	1042.3784	1000.0	139.31735	41.024315	184.31322	-60.15263	49.619434	0.8552322	2.5795648	18.377344	-10.083326	-144.11098	0.25890014	0.009500273	0.27667525	0.24468663	-0.19489111	0.9835101	0.784884	6.597733	5.0365925e-06	108.45108	10.390914	138.99092	96.81114	127.58996	10.464969	158.46957	115.5962	142.16513	15.494515	179.51166	123.65494	14.575178	6.5540986	32.015194	-0.075373806	14.575322	6.553779	32.015194	0.075373806	0.112462245	0.044778235	0.22905657	-0.00058614847	255.39206	222.0989	1024.9725	0.00568121	1.9270571	1.5647347	7.0943546	4.418024e-05
16	16999	246.8814573287964	1055.1512	0.0	1055.1512	1055.1512	1000.0	1036.9073	0.0	1036.9073	1036.9073	1000.0	139.44077	39.976437	183.94318	-61.414467	45.804714	0.8772128	2.6178043	19.181145	-9.077099	-143.87238	0.23375003	0.0065302863	0.24464026	0.2206487	-0.1792084	0.9809096	0.79947835	6.9105763	7.912517e-06	108.232574	19.052963	156.33804	1.7385741	125.70763	19.656225	170.06186	1.7385741	139.43661	24.39599	180.16634	-27.037075	13.7289915	9.0513	37.623436	-28.77565	14.066982	8.516527	37.623436	0.053229477	0.09656476	0.17808178	0.27165	-2.877565	270.41125	300.3579	1415.523	0.002833377	2.3164039	4.3342957	82.8038	2.2912385e-05
17	17999	268.49922823905945	805.732	324.737	1130.469	480.99503	612.0	1037.8087	0.0	1037.8087	1037.8087	1000.0	137.98798	40.017094	184.72523	-58.257835	39.207855	0.9087836	2.6757863	19.462688	-10.138744	-142.1242	0.21253607	0.0047619804	0.22080743	0.2043379	-0.1413154	0.9967603	0.8122516	6.9884295	1.7881393e-07	107.275536	7.9408464	132.05598	97.51277	127.7582	7.847112	153.17004	119.02613	140.67097	15.602785	181.40536	118.55655	12.912765	8.791341	36.715492	-4.661603	12.970379	8.706114	36.715492	0.059982277	0.09847353	0.061764162	0.2697983	-0.036566444	244.02715	301.1437	1348.0273	0.0035978735	1.8111795	2.133008	9.905778	2.8092001e-05
18	18999	288.0645365715027	520.34344	123.469505	684.2886	362.83295	335.25	362.19904	0.0	362.19904	362.19904	179.0	135.91362	39.757774	183.4956	-63.681786	36.734436	0.87818336	2.762315	19.469458	-10.727108	-139.86548	0.19527172	0.005772283	0.20448229	0.18505332	-0.19949253	1.0259497	0.8291059	7.094352	9.81614e-07	118.649765	46.485638	170.72552	2.36125	126.27254	49.369606	182.41904	2.36125	126.789566	50.314743	179.84763	-20.93507	0.51701427	8.102486	26.99849	-24.389517	6.32595	5.0891967	26.99849	0.0011890122	-0.04833889	0.2865625	0.28184798	-2.4389517	65.91758	102.10252	728.91846	1.4137499e-06	1.4466606	4.7284093	59.48485	8.301082e-09
19	19999	307.7095470428467	361.84564	14.227533	378.50116	338.7637	172.8	338.5606	0.0	338.5606	338.5606	162.0	133.39803	39.55654	180.25432	-59.399673	32.440666	0.8778893	2.7540665	21.92064	-9.067625	-137.08778	0.17420062	0.0050204596	0.18501428	0.167736	-0.21186945	1.0313491	0.8225016	8.63143	1.4483929e-05	118.792435	48.15671	172.00157	1.9066092	127.3398	51.466766	183.86139	1.9066092	125.26621	46.33019	177.24557	-7.0201674	-2.0735762	7.897402	19.128881	-16.96524	7.052856	4.1141095	19.128881	0.012705428	0.011146472	0.11601157	0.72024304	-0.9728229	66.668686	65.64803	365.91412	0.0001614279	0.6419387	0.882349	9.463844	1.4849595e-06
20	20999	327.42728996276855	360.86874	14.152937	386.8754	342.70224	175.66667	395.10443	0.0	395.10443	395.10443	226.0	131.85443	38.62663	180.17207	-65.555824	28.90118	0.90130866	2.7365286	22.568176	-10.064549	-135.27579	0.16181143	0.004057651	0.16778348	0.155095	-0.17998989	1.054258	0.8335272	7.5332966	1.937151e-07	115.6378	39.061886	161.74724	2.1059997	123.99729	42.615494	172.92957	2.1059997	123.2025	35.57124	169.60707	10.727209	-0.79478717	11.845585	30.282316	-30.58586	9.711569	6.828981	30.58586	0.012757919	0.06246336	0.25527507	2.1499395	-0.20746787	140.94957	179.07884	935.49475	0.0001627645	1.9376761	3.7710283	46.222404	9.918184e-07
21	21999	347.18270897865295	357.71887	19.004763	377.82242	319.4615	159.66667	399.509	0.0	399.509	399.509	146.0	130.02863	37.153664	174.99149	-65.7968	26.80487	0.87797856	2.7725103	23.760069	-10.578202	-133.20668	0.14767335	0.0042243754	0.15518434	0.14057253	-0.2333407	1.0530487	0.8312758	8.113905	1.6570091e-05	144.58435	57.347443	201.76085	2.5322428	128.48517	51.709408	188.95515	2.5322428	122.43178	44.18921	174.52484	-18.958578	-6.053393	15.6610985	55.34695	-39.97531	13.9238205	9.383005	55.34695	0.00917217	-0.008779852	0.30867633	2.5436375	-2.1490822	281.91357	363.66104	3063.285	8.412871e-05	3.5867865	8.050863	80.27245	5.607486e-07
22	22999	366.91629099845886	389.27936	18.236622	414.68896	357.5785	146.28572	336.171	0.0	336.171	336.171	131.0	128.50352	37.858505	174.70168	-53.907482	24.276789	1.1332129	2.7221193	24.990171	-10.160691	-131.56038	0.1444936	0.004819103	0.15574738	0.13931218	0.25469437	1.0782354	0.8378014	9.001067	6.556511e-06	135.01683	54.824	191.4286	2.4272141	128.78049	52.437405	185.46631	2.4272141	119.74031	45.137573	173.06592	-2.3748844	-9.040186	18.582603	61.73077	-55.569374	16.351023	12.636543	61.73077	0.0009056515	0.015601003	0.44819888	4.289582	-0.7224139	427.03812	587.4563	3810.688	8.202046e-07	5.6485777	14.743807	184.00513	8.2020456e-08
23	23999	386.64065313339233	383.40518	66.72936	544.68195	340.06912	153.28572	356.60306	0.0	356.60306	356.60306	150.0	129.40805	39.6233	181.02448	-49.65999	23.134851	1.2007992	2.6463037	25.395966	-12.054476	-132.59659	0.16973269	0.007249941	0.18132916	0.15577374	0.35853946	1.0696748	0.830603	8.278706	1.9848347e-05	128.71681	53.20435	189.86052	1.8407834	128.89699	53.614376	186.84637	1.8407834	120.96365	50.15569	175.70518	-17.523273	-7.933326	9.281656	20.233522	-43.69641	10.104695	6.8543363	43.69641	0.041165248	-0.084539816	0.18162677	0.23890217	-2.0829694	149.08679	199.07532	1909.3765	0.0016945775	1.4127712	2.8708699	43.38761	1.8367491e-05
