Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.3304340839385986	-227.15741	0.0	-227.15741	-227.15741	1000.0	-242.17836	0.0	-242.17836	-242.17836	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.00047	8.482614	-9.236753	-62.235703	-360.8759	14.854883	-325.08313	-398.3246	-3.1458533	1.4062537	-0.19326895	-8.528667	357.73007	14.92141	396.3907	319.18454	357.73007	14.92141	396.3907	319.18454	0.99126816	0.003938801	0.9994175	0.9747007	128193.43	10716.478	157125.58	101878.77	354.61716	15.111761	394.46622	313.393
1	1999	4.623865127563477	-246.86383	0.0	-246.86383	-246.86383	1000.0	-242.17836	0.0	-242.17836	-242.17836	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.878195	6.628822	-16.042097	-45.966225	-353.60815	16.965298	-308.18787	-393.8018	-3.08002	1.398862	-0.17298383	-8.126456	350.5281	16.989471	391.86615	303.9097	350.5281	16.989471	391.86615	303.9097	0.9912743	0.0039803814	0.9995074	0.9771645	123158.6	11923.894	153559.08	92361.12	347.4805	17.122824	389.94003	299.69095
2	2999	6.942805051803589	-254.69455	0.0	-254.69455	-254.69455	1000.0	-244.49341	0.0	-244.49341	-244.49341	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.340054	6.3681493	-28.473352	-54.771103	-368.76953	15.269275	-342.67535	-420.87726	-3.081748	1.4103742	-0.033567496	-9.377508	365.68777	15.328096	418.21417	339.9423	365.68777	15.328096	418.21417	339.9423	0.99162984	0.0038457105	0.99990445	0.97504705	133962.48	11502.845	174903.1	115560.76	362.6372	15.509302	415.6449	334.06372
3	3999	9.238863468170166	-412.37357	0.0	-412.37357	-412.37357	1000.0	-245.0615	0.0	-245.0615	-245.0615	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.849667	5.2038193	-21.585684	-51.01006	-367.58698	13.649624	-335.95837	-407.33792	-3.110916	1.3585835	-0.18207555	-7.96735	364.47607	13.754317	406.59744	331.2399	364.47607	13.754317	406.59744	331.2399	0.99152136	0.0037296917	0.99949414	0.9781393	133031.98	10084.442	165321.48	109719.87	361.39658	13.983852	405.85834	326.23706
4	4999	11.525595903396606	-172.92632	0.0	-172.92632	-172.92632	1000.0	-232.00613	0.0	-232.00613	-232.00613	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.59133	8.399104	-22.108324	-65.24907	-349.17065	21.290995	-300.18878	-398.12332	-3.0519402	1.3616275	-0.18852052	-8.686581	346.11868	21.215471	394.83084	295.69815	346.11868	21.215471	394.83084	295.69815	0.9912479	0.0039050598	0.9994665	0.9738443	120248.25	14686.8	155891.4	87437.4	343.09872	21.22402	391.90274	291.27472
5	5999	19.523483753204346	-217.13516	0.0	-217.13516	-217.13516	1000.0	-0.71447176	0.0	-0.71447176	-0.71447176	1000.0	-1.4216107	1.6393256	0.9529855	-17.41124	10.025545	-2.9243534	2.956221	47.161343	-10.125179	-1.1053563	0.8714432	0.083080105	1.0083426	0.7371671	-0.9476905	0.7999727	0.80439013	29.970371	2.2649765e-06	-36.213432	17.39616	-2.600118	-77.56334	38.56394	17.396626	72.334656	-2.2360353	-1.0606271	0.60947293	0.38474062	-3.2131615	-39.62457	17.39811	2.1059108	-73.22277	39.63188	17.381443	73.22277	0.04946416	-0.9992759	0.15671445	0.21059108	-1.1866783	1872.8007	1345.3348	5361.5737	0.0024467031	40.594	17.691826	74.12179	0.00024467031
6	6999	27.553457260131836	-216.0346	0.0	-216.0346	-216.0346	1000.0	-6.6189656	0.0	-6.6189656	-6.6189656	1000.0	-1.5636656	0.9497123	1.0983855	-7.1901784	3.1698413	-3.6124642	1.0325699	5.2138925	-10.600761	-1.0687149	0.6346222	0.05540973	0.73693424	0.5447352	-3.017414	0.73570603	0.5675945	5.4894133	2.6524067e-06	-35.615128	11.47596	-12.260888	-60.38773	32.239952	11.82338	55.78064	6.0239344	-1.643489	0.92033315	0.90198666	-4.9476366	-33.88344	11.818775	-6.5658946	-58.908695	33.88344	11.818775	58.908695	6.5658946	-1.0579697	0.054810874	-0.65658945	-1.3730277	1287.7709	801.3719	3470.2344	43.11097	35.622917	11.925191	62.461903	4.3110967
7	7999	35.54345965385437	-253.26895	0.0	-253.26895	-253.26895	1000.0	-22.802704	0.0	-22.802704	-22.802704	1000.0	-2.3352027	1.2185644	1.0222259	-8.626499	2.6861963	-3.1728761	1.3305119	3.1189108	-10.339874	0.104299605	0.4729998	0.039414994	0.54457676	0.40804666	-4.6347594	0.75939363	0.5711764	5.169004	1.6391277e-06	-27.534378	10.650377	-4.7970724	-47.892323	36.705284	11.010873	58.881462	15.658792	-2.253846	0.9797217	-0.199974	-6.892209	-38.95913	11.01472	-16.836884	-62.424316	38.95913	11.01472	62.424316	16.836884	-1.068502	0.041152988	-1.0068362	-1.3706027	1639.1378	874.2311	3896.7952	283.48065	41.398453	11.068003	66.180336	17.03926
8	8999	43.552757263183594	-269.1766	0.0	-269.1766	-269.1766	1000.0	-78.213264	0.0	-78.213264	-78.213264	1000.0	-2.7925143	1.318058	0.5320018	-11.767864	1.9831569	-2.9741485	1.4070449	3.953957	-12.851306	0.9877756	0.35425043	0.029677225	0.4079277	0.3052224	-6.216829	0.7406218	0.55000174	5.1261444	4.9471855e-06	-23.890127	9.229293	-5.5996943	-50.712143	33.61281	9.263467	52.815784	7.4396734	-2.6025047	0.86898774	-0.6225681	-6.869959	-36.215313	9.228245	-9.220866	-55.621895	36.215313	9.228245	55.621895	9.220866	-1.0830582	0.044882018	-0.92208666	-1.5714964	1396.7094	652.7902	3093.7952	85.024376	39.01944	9.345756	60.142017	8.502438
9	9999	51.619282484054565	-173.04114	0.0	-173.04114	-173.04114	1000.0	-170.33589	0.0	-170.33589	-170.33589	1000.0	-3.109499	1.443034	0.24547793	-13.268101	1.2458587	-2.6221125	1.4984763	4.415423	-12.415982	1.5879338	0.26534557	0.021764494	0.30513427	0.22984478	-7.461251	0.6840787	0.50161344	4.238114	1.2526289e-06	-19.031488	4.570638	-4.878295	-28.82451	17.14414	6.225489	34.958138	3.7479434	-2.5404851	0.7128647	-0.843267	-6.264955	-19.684626	6.256014	-5.440424	-37.918343	19.684626	6.256014	37.918343	5.440424	-1.1300924	0.09668065	-0.5440424	-1.490343	426.6222	263.73865	1437.8008	29.598215	22.302677	6.950369	42.04659	2.9598215
10	10999	59.66319227218628	-195.28589	0.0	-195.28589	-195.28589	1000.0	-212.52528	0.0	-212.52528	-212.52528	1000.0	-3.3307905	1.523517	-0.17336081	-13.975624	0.89371014	-1.7015414	1.7960597	6.0588207	-12.974916	1.8702613	0.20197664	0.015150156	0.22978196	0.17737342	-7.508766	0.65151286	0.47569612	3.6376634	1.0728836e-06	-19.670168	3.0201824	-13.321024	-26.7843	-11.178159	5.9092517	3.9478757	-23.72153	-2.1922061	0.5917729	-0.81735134	-5.5182023	8.985952	5.919344	21.4943	-5.942201	9.180031	5.6136456	21.4943	0.019626286	0.63398993	0.32260403	0.94900894	-0.5942201	115.78597	113.76067	462.00497	0.0003851911	7.375491	5.4873986	20.062311	3.851911e-05
11	11999	67.72442507743835	-201.22472	0.0	-201.22472	-201.22472	1000.0	-248.44206	0.0	-248.44206	-248.44206	1000.0	-3.3936365	1.5697218	-0.4690445	-13.740216	0.69146794	-0.637995	2.012544	7.728944	-12.5208	1.9287826	0.15774494	0.010723066	0.17732991	0.14012477	-6.7064624	0.6505825	0.47553173	3.566217	1.8700957e-06	-21.022072	1.7728932	-14.809731	-27.725832	-43.602856	5.0193615	-29.339676	-56.102863	-1.8138783	0.4630721	-0.9162879	-4.6430154	41.78898	5.0314074	54.3941	27.911371	41.78898	5.0314074	54.3941	27.911371	0.9578477	0.01183303	0.98306954	0.8820815	1771.6338	418.6134	2958.7183	779.0447	40.056473	5.0692644	53.130615	26.289122
12	12999	75.79036784172058	-206.25441	0.0	-206.25441	-206.25441	1000.0	-252.64049	0.0	-252.64049	-252.64049	1000.0	-3.365163	1.6363386	-0.48332137	-14.025068	0.540719	0.35876063	2.1382565	8.231298	-11.5947275	1.9228537	0.1259729	0.0077718166	0.14009356	0.11326406	-5.4598956	0.65349364	0.47556302	3.6243668	5.9604645e-08	-21.678604	1.3989819	-17.937372	-24.677414	-69.54043	5.1234393	-56.895275	-80.19369	-1.5273815	0.4098114	-0.633248	-4.1663547	68.013054	5.1295757	78.568855	55.057285	68.013054	5.1295757	78.568855	55.057285	0.9779226	0.006216596	0.99089026	0.9296505	4652.0874	692.32904	6173.0654	3031.3047	66.52183	5.1622014	77.10335	51.184032
13	13999	83.85761094093323	-219.23782	0.0	-219.23782	-219.23782	1000.0	-266.68552	0.0	-266.68552	-266.68552	1000.0	-3.3009174	1.6986805	-0.48595786	-14.629971	0.44778875	1.2512828	2.2618923	9.744043	-12.802084	1.8872674	0.10312322	0.005529609	0.11324141	0.09410661	-3.962364	0.66035944	0.4787841	4.144701	2.3841858e-07	-23.981232	1.0515573	-21.40512	-27.30181	-98.17095	3.6341956	-86.91318	-106.04853	-1.4095931	0.32100177	-0.6662203	-3.31489	96.76137	3.660742	105.01797	85.2724	96.76137	3.660742	105.01797	85.2724	0.9856159	0.0033500947	0.9928964	0.96682346	9376.162	697.5618	11028.773	7271.3823	95.37311	3.7119308	103.99741	83.66259
