Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.77103590965271	-227.15741	0.0	-227.15741	-227.15741	1000.0	-242.17836	0.0	-242.17836	-242.17836	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.00047	8.482614	-9.236753	-62.235703	-360.8759	14.854883	-325.08313	-398.3246	-3.1458533	1.4062537	-0.19326895	-8.528667	357.73007	14.92141	396.3907	319.18454	357.73007	14.92141	396.3907	319.18454	0.99126816	0.003938801	0.9994175	0.9747007	128193.43	10716.478	157125.58	101878.77	354.61716	15.111761	394.46622	313.393
1	1999	4.918890714645386	-246.86383	0.0	-246.86383	-246.86383	1000.0	-242.17836	0.0	-242.17836	-242.17836	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.878195	6.628822	-16.042097	-45.966225	-353.60815	16.965298	-308.18787	-393.8018	-3.08002	1.398862	-0.17298383	-8.126456	350.5281	16.989471	391.86615	303.9097	350.5281	16.989471	391.86615	303.9097	0.9912743	0.0039803814	0.9995074	0.9771645	123158.6	11923.894	153559.08	92361.12	347.4805	17.122824	389.94003	299.69095
2	2999	7.066864967346191	-254.69455	0.0	-254.69455	-254.69455	1000.0	-244.49341	0.0	-244.49341	-244.49341	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.340054	6.3681493	-28.473352	-54.771103	-368.76953	15.269275	-342.67535	-420.87726	-3.081748	1.4103742	-0.033567496	-9.377508	365.68777	15.328096	418.21417	339.9423	365.68777	15.328096	418.21417	339.9423	0.99162984	0.0038457105	0.99990445	0.97504705	133962.48	11502.845	174903.1	115560.76	362.6372	15.509302	415.6449	334.06372
3	3999	9.215071439743042	-412.37357	0.0	-412.37357	-412.37357	1000.0	-245.0615	0.0	-245.0615	-245.0615	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.849667	5.2038193	-21.585684	-51.01006	-367.58698	13.649624	-335.95837	-407.33792	-3.110916	1.3585835	-0.18207555	-7.96735	364.47607	13.754317	406.59744	331.2399	364.47607	13.754317	406.59744	331.2399	0.99152136	0.0037296917	0.99949414	0.9781393	133031.98	10084.442	165321.48	109719.87	361.39658	13.983852	405.85834	326.23706
4	4999	11.386173725128174	-172.92632	0.0	-172.92632	-172.92632	1000.0	-232.00613	0.0	-232.00613	-232.00613	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.59133	8.399104	-22.108324	-65.24907	-349.17065	21.290995	-300.18878	-398.12332	-3.0519402	1.3616275	-0.18852052	-8.686581	346.11868	21.215471	394.83084	295.69815	346.11868	21.215471	394.83084	295.69815	0.9912479	0.0039050598	0.9994665	0.9738443	120248.25	14686.8	155891.4	87437.4	343.09872	21.22402	391.90274	291.27472
5	5999	18.766446352005005	-242.8164	0.0	-242.8164	-242.8164	1000.0	-0.78039294	0.0	-0.78039294	-0.78039294	1000.0	-2.1319697	2.9459534	5.690882	-18.685213	22.84453	-1.4218276	4.572573	49.453247	-10.992645	0.66144204	0.96570057	0.030328384	1.0064268	0.91222787	-0.22029296	0.9412681	1.0997117	30.134295	8.583069e-06	-17.538452	10.268775	0.28639293	-43.817947	47.90038	10.366099	65.881516	20.351274	2.394439	0.84077775	6.811452	0.2374528	-45.505943	10.357502	-17.548944	-64.30908	45.505943	10.357502	64.30908	17.548944	-0.947113	0.024256065	-0.800059	-0.9945187	2178.0686	898.3553	4135.658	307.96542	43.253407	10.367558	63.36715	14.0525255
6	6999	26.103259563446045	-108.28541	0.0	-108.28541	-108.28541	1000.0	-2.4831078	0.0	-2.4831078	-2.4831078	1000.0	6.6089444	3.0643718	20.117674	0.22929604	6.81336	-3.5838675	1.077558	4.0989614	-10.497738	-9.718357	0.86405134	0.026968967	0.9121259	0.8186722	-0.96729237	0.7389569	0.59839165	6.63013	4.1760504e-06	-28.760534	15.212193	12.703934	-56.26642	44.22502	15.332052	84.875946	14.580569	10.691153	2.7414203	19.80534	1.8422551	-33.533875	15.451862	-0.3091697	-77.080414	33.533875	15.451862	77.080414	0.3091697	-0.7247949	0.13307881	-0.019044768	-0.96924883	1363.2808	1223.62	5941.3906	0.09558591	25.953314	14.6475935	71.5984	0.005888066
7	7999	33.42743515968323	-233.48497	0.0	-233.48497	-233.48497	1000.0	-1.0254656	0.0	-1.0254656	-1.0254656	1000.0	13.978665	4.087487	31.866648	1.8926388	17.5476	-3.7432976	0.8919431	3.197519	-10.074867	-16.982332	0.7775101	0.023221435	0.81858623	0.73821753	-1.6998254	0.73176944	0.57889426	5.38253	3.7625432e-06	-31.135368	15.416063	3.2876577	-67.296295	42.681114	15.10152	75.991776	7.347625	16.431248	3.7953005	33.312584	4.338854	-26.24987	15.3877	14.991769	-65.498924	26.806618	14.395912	65.498924	0.027653113	-0.53474194	0.29694793	1.4991769	-0.92157125	925.83704	862.0058	4290.109	0.0007646947	17.803137	12.206793	57.84539	4.416518e-05
8	8999	40.74025058746338	-297.2531	0.0	-297.2531	-297.2531	1000.0	-1.3316909	0.0	-1.3316909	-1.3316909	1000.0	19.969627	5.51855	45.301037	4.2035713	24.15685	-3.7027204	0.9511547	3.1470585	-11.419841	-22.836046	0.7021145	0.02039986	0.73814183	0.6675271	-2.3717675	0.741936	0.5765948	5.350548	6.6300854e-06	-33.564068	14.779816	-3.0051014	-62.436584	38.319828	14.9324045	68.34039	8.38361	20.664606	3.8868861	34.159584	7.632738	-17.655224	15.144758	20.117525	-52.39678	19.16205	13.1866	52.39678	0.035258345	-0.34472597	0.3657696	2.0117526	-0.82676244	541.0706	582.22687	2745.4224	0.0012431509	10.945289	9.608214	42.611584	5.6522327e-05
9	9999	48.06043291091919	-250.03809	0.0	-250.03809	-250.03809	1000.0	-2.5292253	0.0	-2.5292253	-2.5292253	1000.0	25.177591	6.9721413	51.259563	7.5490103	21.874563	-3.6382132	1.0182344	2.7577057	-10.1104965	-27.871098	0.63528067	0.01828495	0.6674609	0.60422325	-3.0131674	0.7537303	0.58018076	5.0915165	1.3783574e-06	-30.94872	12.738431	-9.319669	-56.851707	39.18445	12.592742	61.208004	12.818647	29.02897	7.95628	49.127052	13.510971	-10.1554785	13.524533	21.22827	-41.64387	12.448199	11.449414	41.64387	0.02071993	-0.1761703	0.32998917	1.5987977	-0.73114055	286.04672	383.55142	1734.2119	0.00042931552	5.937753	7.2054944	33.93971	1.8461704e-05
