Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.2355384826660156	-189.94388	0.0	-189.94388	-189.94388	1000.0	-91.14535	0.0	-91.14535	-91.14535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-301.3643	50.43667	-223.5313	-401.1742	-1822.3519	149.05727	-1490.8691	-2045.6571	0.053679176	1.2117636	4.3365746	-3.410445	1822.4055	149.03796	2046.8711	1492.748	1822.4055	149.03796	2046.8711	1492.748	1.0000308	0.0006757602	1.0024402	0.9979785	3343374.5	537382.6	4189681.5	2228296.8	1822.4601	149.02837	2048.086	1490.6702
1	1999	4.412755250930786	-190.16672	0.0	-190.16672	-190.16672	1000.0	-91.14535	0.0	-91.14535	-91.14535	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-322.7382	49.999767	-239.7885	-432.59164	-1855.5669	152.26451	-1544.1111	-2104.5256	0.013125756	1.1919905	3.802171	-3.456509	1855.58	152.25409	2103.2834	1543.5472	1855.58	152.25409	2103.2834	1543.5472	1.0000076	0.0006509348	1.0019572	0.99793935	3466358.2	561925.1	4423801.0	2382538.0	1855.5938	152.25291	2103.3503	1541.4412
2	2999	6.5917909145355225	-222.79478	0.0	-222.79478	-222.79478	1000.0	-92.91861	0.0	-92.91861	-92.91861	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-320.2219	32.711628	-251.91759	-373.5467	-1881.3992	158.43135	-1562.7078	-2166.4492	0.044585604	1.3031397	4.22097	-4.1589932	1881.4438	158.46881	2167.0244	1563.7365	1881.4438	158.46881	2167.0244	1563.7365	1.0000223	0.00070300105	1.002362	0.9978413	3564943.2	591254.56	4695995.0	2445271.8	1881.4893	158.51686	2167.5999	1564.1183
3	3999	8.77197551727295	-223.22878	0.0	-223.22878	-223.22878	1000.0	-64.02006	0.0	-64.02006	-64.02006	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-272.58987	44.96502	-196.35619	-355.30313	-1808.826	143.72687	-1463.9781	-2076.0896	-0.018116802	1.250325	4.41748	-3.8365278	1808.8079	143.71313	2076.1096	1464.9802	1808.8079	143.71313	2076.1096	1464.9802	0.99999094	0.00069754967	1.0024346	0.99758774	3292439.5	516020.22	4310231.5	2146167.0	1808.7908	143.71022	2076.5105	1465.9829
4	4999	10.973377227783203	-330.36008	0.0	-330.36008	-330.36008	1000.0	-55.79357	0.0	-55.79357	-55.79357	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-287.18512	47.22754	-194.224	-375.76508	-1819.286	175.1433	-1460.3784	-2115.4941	0.024594026	1.2692374	4.8237753	-3.6525383	1819.3105	175.21648	2116.0232	1458.6909	1819.3105	175.21648	2116.0232	1458.6909	1.0000099	0.000707751	1.0027846	0.9978037	3340591.8	634519.8	4477554.5	2127779.2	1819.336	175.29875	2116.5527	1457.0055
5	5999	18.684598207473755	-330.31116	0.0	-330.31116	-330.31116	1000.0	-0.98228914	0.0	-0.98228914	-0.98228914	1000.0	4.2271757	3.427018	17.59401	-7.381024	8.173484	-3.0715683	2.568899	38.97295	-11.907404	-6.789817	0.8631608	0.08350192	1.005792	0.7295538	-1.0136957	0.7826875	0.7252946	22.720543	3.695488e-06	-179.56667	62.912846	-84.30432	-288.27612	246.93265	62.573658	377.17383	151.00659	8.493315	2.06171	16.68412	1.8792213	-238.43935	62.689796	-140.69719	-374.78387	238.43935	62.689796	374.78387	140.69719	-0.963332	0.012814611	-0.9240076	-0.9940128	60783.33	31920.6	140462.95	19795.7	230.27605	62.78221	372.53995	130.21458
6	6999	26.361682891845703	-237.13115	0.0	-237.13115	-237.13115	1000.0	-1.6936492	0.0	-1.6936492	-1.6936492	1000.0	12.578859	3.2482085	26.014328	2.2189295	6.58863	-3.8156247	0.81408256	2.7411656	-9.284157	-15.162125	0.62709653	0.055698775	0.72932416	0.5361468	-3.2038321	0.7361834	0.56819844	5.581805	4.3287873e-06	-183.40437	54.240906	-109.551315	-257.7881	231.93184	53.26508	348.8874	136.28307	15.8567705	2.4308367	24.694702	10.002394	-216.07507	53.141495	-119.21556	-336.34628	216.07507	53.141495	336.34628	119.21556	-0.9278387	0.020068485	-0.8511541	-0.96741253	49512.457	23550.887	113128.82	14212.351	201.38382	52.855846	324.90054	101.47081
7	7999	34.05079746246338	-248.05862	0.0	-248.05862	-248.05862	1000.0	-1.5042139	0.0	-1.5042139	-1.5042139	1000.0	18.987804	3.0628352	30.243149	9.80775	2.5640433	-3.6998892	0.989687	3.3742664	-10.347006	-21.001886	0.4631502	0.039958365	0.53598493	0.3975466	-5.1767497	0.7705209	0.59037834	5.2251487	0.0	-109.609985	24.14244	-68.707	-154.04578	282.40005	40.052135	353.64325	213.95619	22.234884	2.3334184	30.907932	16.97891	-260.1652	41.32293	-188.33047	-333.61053	260.1652	41.32293	333.61053	188.33047	-0.91897357	0.018193908	-0.8712807	-0.94691914	69393.49	21595.857	111296.0	35468.367	239.76782	42.17616	315.47275	165.35272
8	8999	41.74380660057068	-196.0694	0.0	-196.0694	-196.0694	1000.0	-12.925062	0.0	-12.925062	-12.925062	1000.0	23.96803	3.058475	34.222404	15.599866	1.7971139	-3.4828532	1.2188977	4.171626	-9.504835	-25.532782	0.34433565	0.029090436	0.3974283	0.29652503	-6.925584	0.8039548	0.6119509	5.186714	2.0861626e-07	-110.74632	29.181833	-27.938284	-153.909	266.75095	54.4241	414.3125	171.62236	26.365341	2.8039267	34.0583	20.861797	-240.38562	56.06272	-140.98953	-391.18854	240.38562	56.06272	391.18854	140.98953	-0.89569014	0.029961431	-0.8156956	-0.9456881	60928.273	28757.795	153028.47	19878.049	216.84169	56.83754	369.94235	115.00454
9	9999	49.451693058013916	-270.02515	0.0	-270.02515	-270.02515	1000.0	-25.15536	0.0	-25.15536	-25.15536	1000.0	27.388035	2.9468372	36.79586	18.59778	1.5326817	-3.3677804	1.3114275	4.96224	-9.780417	-28.570902	0.2569034	0.02184752	0.29643857	0.22082993	-8.675755	0.82160664	0.6228804	5.4947586	2.015382e-06	-133.30139	19.74317	-85.44387	-173.86778	256.5328	37.800617	348.1221	211.79611	29.923344	2.5047596	36.155148	22.568752	-226.60947	39.645172	-179.21251	-322.35904	226.60947	39.645172	322.35904	179.21251	-0.88004196	0.023733485	-0.84057945	-0.93056697	52923.586	19278.03	103915.34	32117.123	200.32886	40.661297	298.73514	151.47264
10	10999	57.151933431625366	-190.79613	0.0	-190.79613	-190.79613	1000.0	-35.586765	0.0	-35.586765	-35.586765	1000.0	29.40775	2.8016891	38.98298	20.873224	1.358166	-3.3890374	1.2975897	4.808876	-8.853233	-30.284508	0.1908751	0.016456464	0.22076398	0.16384463	-10.601612	0.8273012	0.62780356	5.0035853	1.385808e-06	-133.6716	29.469275	-65.70604	-197.29883	232.87227	38.476654	312.41547	174.0893	30.00956	2.8391788	37.24025	23.53516	-202.8627	39.77359	-140.90894	-285.62146	202.8627	39.77359	285.62146	140.90894	-0.8668175	0.028961582	-0.8023487	-0.9221542	42735.21	16789.799	81579.62	19855.328	176.91217	40.198658	263.10178	113.0581
11	11999	64.84873104095459	-226.2325	0.0	-226.2325	-226.2325	1000.0	-49.197124	0.0	-49.197124	-49.197124	1000.0	30.339575	2.674138	38.7086	21.709866	1.2862903	-3.2511	1.4570606	7.5451856	-10.751122	-31.009623	0.14182594	0.01207876	0.16379628	0.121994704	-12.225641	0.8422685	0.64077044	5.355522	5.438924e-07	-141.22414	15.631067	-109.342384	-171.94019	218.80289	30.819885	285.34924	169.8136	31.92442	2.10239	41.591873	24.795568	-186.87846	31.88343	-138.23593	-256.36658	186.87846	31.88343	256.36658	138.23593	-0.8506307	0.025808431	-0.79577065	-0.90515	35940.117	12350.369	65723.82	19109.174	159.76062	32.08998	231.74574	110.004105
12	12999	72.55782413482666	-246.68303	0.0	-246.68303	-246.68303	1000.0	-81.61721	0.0	-81.61721	-81.61721	1000.0	30.536156	2.5896254	38.343185	21.732237	1.2416241	-2.8174338	1.8842572	13.847214	-11.283421	-31.074839	0.10610113	0.008695294	0.121958785	0.09185133	-13.056234	0.88090456	0.6637481	6.2276206	8.650124e-06	-170.52444	64.24244	-92.27187	-304.42145	92.71058	102.47133	202.20026	-116.11414	31.15425	4.414196	49.282627	23.875206	-61.55634	105.1736	162.41754	-172.42561	113.828835	43.516285	172.42561	8.201937	0.06372168	1.312647	3.9140716	-0.864607	14850.67	8192.627	29730.59	67.27176	114.99502	43.885677	228.31201	3.7041695
13	13999	80.27385139465332	-272.34256	0.0	-272.34256	-272.34256	1000.0	-98.23359	0.0	-98.23359	-98.23359	1000.0	30.346575	2.473452	37.30191	21.384823	1.2165383	-2.18977	2.5071383	19.76294	-10.683653	-30.79851	0.08034963	0.0062746857	0.091825865	0.06999377	-13.084704	0.9323998	0.69470364	5.441386	4.4703484e-07	-156.65753	19.220205	-121.81255	-187.46991	85.69356	49.732784	160.46883	-3.9143577	30.151329	2.5948455	37.663235	23.063269	-55.542236	48.85785	33.071198	-129.45634	61.310818	41.388557	129.45634	0.016543241	-0.2615249	0.8660028	3.3071198	-0.8336287	5472.029	5053.405	16758.945	0.00027367886	47.884594	33.216896	109.37042	9.608795e-06
14	14999	88.03120183944702	-266.00824	0.0	-266.00824	-266.00824	1000.0	-149.73576	0.0	-149.73576	-149.73576	1000.0	29.795122	2.3309681	37.1589	20.754541	1.1791149	-1.4784527	3.0462363	22.713463	-12.025911	-30.196745	0.0615337	0.004625618	0.06997475	0.053963423	-12.480109	0.9901551	0.7289794	6.822191	2.3841858e-07	-102.628395	13.54231	-82.277725	-129.79582	18.927586	11.631909	40.607197	-19.386168	27.497225	1.6950353	33.373184	23.25766	8.569639	11.771188	47.681072	-13.301924	10.579111	10.004099	47.681072	0.020407276	0.7287399	1.018774	4.041425	-0.3525439	211.99957	384.90414	2273.4846	0.00041645693	17.731714	33.953403	169.03113	1.4891957e-05
15	15999	95.73157143592834	-210.20482	0.0	-210.20482	-210.20482	1000.0	-14.359681	0.0	-14.359681	-14.359681	1000.0	29.067226	2.1634326	37.085384	20.374355	1.1350482	-0.9038857	3.5082595	29.919888	-12.245813	-29.40259	0.047564954	0.0035477579	0.05394922	0.041700017	-11.889775	1.0335971	0.7587245	6.1824903	8.34465e-07	-110.03004	14.430235	-73.06308	-142.268	29.483404	18.43264	59.29661	-20.609613	29.114893	2.3724024	37.401024	21.329247	-0.36851224	17.731298	48.171806	-31.627354	14.396581	10.357278	48.171806	0.008856124	0.41231698	1.1467143	4.105552	-0.55844146	314.53473	433.03574	2320.523	7.843094e-05	18.664644	34.190746	169.09486	2.5235415e-06
16	16999	103.44977021217346	-234.50098	0.0	-234.50098	-234.50098	1000.0	-146.30614	0.0	-146.30614	-146.30614	1000.0	28.17911	2.0224614	37.366016	18.455015	1.1279321	0.05452362	4.35358	29.22201	-10.793805	-28.502254	0.037297904	0.0024273866	0.041688863	0.033147212	-9.685051	1.1042446	0.79549825	6.0554748	5.736947e-06	-110.648415	29.838646	-56.354736	-147.99864	-132.5458	56.35489	-18.663889	-205.26158	26.368502	2.1288285	35.21478	21.022984	158.91432	56.517094	229.818	44.350006	158.91432	56.517094	229.818	44.350006	1.285734	0.25012955	2.5303288	1.1130738	28447.94	16544.713	52816.312	1966.9231	192.84396	51.670307	264.18228	90.60828
17	17999	111.17605996131897	-232.11523	0.0	-232.11523	-232.11523	1000.0	-199.675	0.0	-199.675	-199.675	1000.0	27.068357	1.9578182	37.180912	18.413986	1.115324	0.68535554	4.56082	35.193573	-11.216729	-27.360155	0.029781483	0.0018474906	0.03313946	0.02658345	-8.131187	1.1473167	0.8194795	6.739299	3.0696392e-06	-159.18217	18.05174	-125.30839	-192.48431	-180.86848	19.040884	-133.44511	-212.20457	24.974598	2.2075813	34.88935	20.652182	205.84308	18.86348	237.93585	156.93338	205.84308	18.86348	237.93585	156.93338	1.1398787	0.021199444	1.2183322	1.1011404	42727.207	7641.2124	56613.473	24628.084	234.34335	18.64626	269.07098	184.2303
18	18999	118.88970446586609	-213.254	0.0	-213.254	-213.254	1000.0	-209.65501	0.0	-209.65501	-209.65501	1000.0	25.836176	2.0223558	39.558292	17.179695	1.0964589	1.1505837	4.5751886	31.126045	-11.76813	-26.096712	0.023933386	0.001552273	0.026577638	0.021371705	-6.903483	1.176395	0.84751415	6.4281297	1.437962e-06	-180.59982	29.605698	-128.57608	-226.96489	-290.77737	41.64634	-222.81514	-362.77094	24.165821	2.2604997	32.507393	19.035137	314.94315	41.022667	387.1202	248.57964	314.94315	41.022667	387.1202	248.57964	1.0851126	0.016036382	1.12289	1.056035	100872.06	26591.459	149862.06	61791.832	341.19165	40.16344	415.16638	276.96616
19	19999	126.59605598449707	-212.27478	0.0	-212.27478	-212.27478	1000.0	-213.9776	0.0	-213.9776	-213.9776	1000.0	24.560066	1.9888204	38.562035	16.580263	1.0541267	1.4517769	4.599766	32.62376	-12.009849	-24.799643	0.019180989	0.0012358674	0.021368893	0.017195117	-6.1164365	1.1887054	0.8621642	8.105416	1.7285347e-06	-143.55603	21.800533	-98.84798	-189.11487	-208.50845	56.696934	-135.36372	-323.11105	23.803963	2.102927	31.229015	17.068737	232.31241	56.08893	343.91165	159.84055	232.31241	56.08893	343.91165	159.84055	1.1228101	0.033369504	1.1889136	1.0550607	57115.02	28300.408	118275.22	25549.002	259.0755	54.7743	374.66537	188.2222
20	20999	134.31494045257568	-231.91592	0.0	-231.91592	-231.91592	1000.0	-310.06714	0.0	-310.06714	-310.06714	1000.0	23.389503	2.033895	38.430004	14.915885	1.0606242	2.2200644	5.1239557	35.566628	-11.641792	-23.628674	0.016053572	0.0006705681	0.017191967	0.01492221	-3.2214484	1.2448211	0.8943378	7.3676925	4.7683716e-07	-211.1277	51.165733	-95.86179	-306.7702	-323.67596	35.660522	-231.36726	-391.72122	20.522959	2.0044844	30.557941	16.947624	344.1989	36.256268	413.39636	250.09656	344.1989	36.256268	413.39636	250.09656	1.0640385	0.008192853	1.091018	1.0454092	119787.43	24647.91	170896.55	62548.285	366.0441	36.901493	440.82388	268.2761
