Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.1588962078094482	15.587367	8.757284	48.87863	3.5976942	20.5625	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.773909	19.250563	65.01624	-6.766325	24.209846	19.46746	72.321205	-3.9730637	-0.43840614	0.4384145	0.3834899	-3.222239	-24.648252	19.53772	4.123337	-72.45319	24.800756	19.34377	72.45319	0.013865922	-0.8078681	0.36238235	0.4123337	-1.1340134	989.2589	1203.3341	5249.4653	0.00019226379	24.624958	20.09451	72.58542	1.9226378e-05
1	1999	2.3467912673950195	15.477735	8.689578	48.87863	4.478486	20.408163	48.557487	0.0	48.557487	48.557487	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.31221	21.788048	93.390884	-5.299366	20.239426	23.46007	108.55189	-8.735367	-0.42130402	0.38108295	0.2670922	-1.9171662	-20.660728	23.463417	8.535267	-108.83131	21.15851	23.015541	108.83131	0.012502726	-0.72037774	0.43745098	0.85352665	-1.1402237	977.3978	2109.6973	11844.253	0.00015631816	20.706966	23.673357	109.111435	1.5631816e-05
2	2999	3.4903249740600586	18.641542	14.26862	60.030724	4.729979	23.232557	49.90343	0.0	49.90343	49.90343	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.875923	17.702387	69.48751	-2.6849937	21.824299	18.498632	72.166626	-6.1535506	-0.48034054	0.40914667	0.28329277	-2.5003338	-22.304638	18.520908	5.8029175	-72.443146	22.446625	18.34857	72.443146	0.04150763	-0.8026657	0.3590706	0.58029175	-1.1253703	840.52094	1110.117	5248.01	0.0017228833	22.210268	19.113895	72.72073	0.00017228833
3	3999	4.653292179107666	20.375536	13.2864065	64.27257	7.4911222	23.27907	50.20493	0.0	50.20493	50.20493	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.429466	17.426214	63.10936	-4.619328	21.973707	18.329592	72.64919	-5.959383	-0.47194046	0.42414033	0.3343994	-2.4207368	-22.445646	18.342808	5.9581475	-72.68568	22.747437	17.967188	72.68568	0.0016023377	-0.77744323	0.39934194	0.59581476	-1.1116815	840.2657	1028.0072	5283.2075	2.567486e-06	22.514101	18.743555	72.722176	2.567486e-07
4	4999	5.7508275508880615	17.703888	12.652955	61.98794	4.50356	21.041666	46.682068	0.0	46.682068	46.682068	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.971256	20.639957	79.26286	-6.5001016	24.584202	21.521906	85.64999	-9.6729965	-0.43955863	0.4179254	0.43355954	-1.8510797	-25.02376	21.53112	9.816071	-85.9099	25.583076	20.863457	85.9099	0.03527031	-0.76280653	0.43579563	0.981607	-1.1000541	1089.7777	1421.5966	7380.5103	0.0012439947	25.302444	21.627268	86.1706	0.00012439948
5	5999	13.094477415084839	20.345509	13.159386	66.954	5.1269836	26.567568	21.24402	0.0	21.24402	21.24402	51.0	1.4325238	0.7061942	4.517101	-2.7341607	0.46198356	-1.999748	0.41110858	7.3389635	-6.910452	-3.2373447	0.8615094	0.07528007	0.99970007	0.73831284	-0.45925152	0.7185663	0.5491817	7.3626857	4.1276217e-06	7.6632576	7.373136	32.054443	-2.6102424	13.386361	10.52044	45.372528	-0.5484886	1.4009238	0.5868878	2.5921993	-0.9169574	-11.985436	10.15497	1.0281389	-43.26219	12.033191	10.098339	43.26219	0.0035354886	-0.6437851	0.34216344	0.102813885	-0.977567	246.77411	347.4102	1871.6171	1.24996795e-05	10.460822	9.994021	41.250008	1.2499679e-06
6	6999	20.234666109085083	24.377638	13.793495	52.712784	7.036851	35.172413	19.272673	0.0	19.272673	19.272673	48.0	1.1927879	0.65338016	3.1287954	-1.1767968	0.10977315	-1.9917558	0.39627725	0.2631085	-6.4299836	-2.5225787	0.637948	0.055059846	0.7380904	0.5474049	-1.3545289	0.7057803	0.5331789	3.9182305	1.2665987e-07	15.238051	20.544256	81.1761	-7.994187	24.52571	27.212763	113.848366	-3.5464382	1.1033124	0.6114652	2.7540026	-0.78451824	-23.422398	26.892544	3.556564	-112.66141	23.544771	26.785471	112.66141	0.008241372	-0.7072294	0.35948744	0.35565642	-1.0040728	1271.8176	2621.7095	12692.593	6.792021e-05	22.126217	26.750084	112.04154	6.792021e-06
7	7999	27.42240810394287	19.482874	12.346009	65.45214	6.4660716	32.96552	11.944362	0.0	11.944362	11.944362	42.0	0.8722629	0.6209715	2.678127	-1.3824472	0.09810451	-1.9588155	0.46909282	0.22642136	-6.6679373	-1.8687036	0.47334006	0.04064759	0.5472409	0.40647438	-2.2222314	0.69987893	0.5295586	4.1761184	2.6166439e-05	5.8146477	7.655067	31.506157	-4.308731	12.675827	11.297272	47.48948	-1.3372626	0.64572525	0.5790494	1.6819499	-1.0122663	-12.030101	10.926175	0.91493076	-46.351467	12.080976	10.869896	46.351467	0.001310804	-0.6368445	0.3767388	0.09149308	-1.0214665	264.10464	392.08145	2148.4585	1.7182073e-06	10.903818	10.978775	45.240726	1.7182073e-07
8	8999	34.56117582321167	22.994753	15.342208	65.983406	5.8984222	44.347828	8.925412	0.0	8.925412	8.925412	37.0	0.6225785	0.60830605	2.4285898	-1.5810997	0.09513385	-1.9020954	0.5769719	0.55132335	-6.9371514	-1.3776326	0.35182714	0.029992739	0.4063533	0.30249134	-3.0397568	0.6979954	0.5295926	4.2724624	3.2782555e-07	2.3988612	5.7691236	27.33917	-5.3966174	8.579575	8.9775	44.57964	-2.102668	0.4023718	0.5936195	1.4253141	-1.0555866	-8.177203	8.537174	1.8704814	-43.32734	8.286604	8.4310255	43.32734	0.003035583	-0.5262122	0.39267585	0.18704814	-1.053588	139.75	254.98657	1877.2583	9.214765e-06	7.090259	8.508963	42.110218	9.2147644e-07
9	9999	41.704448223114014	13.884487	6.99075	30.82085	5.9308815	37.11111	8.903063	0.0	8.903063	8.903063	37.0	0.4215261	0.6040124	2.1711943	-1.8354647	0.09010298	-1.807229	0.6916325	1.3535973	-6.648039	-1.0031302	0.26222584	0.022079393	0.30240324	0.22595353	-3.7637663	0.69845665	0.5260085	3.875509	2.5629997e-06	4.6185203	8.910158	40.85426	-4.2479286	11.238939	12.39364	59.508907	-1.9075023	0.27276132	0.63276964	1.6860961	-1.2123791	-10.966177	11.982221	1.3672519	-58.778755	11.018449	11.934172	58.778755	0.012421677	-0.5871597	0.38087034	0.13672519	-1.046174	263.83066	534.4224	3454.9421	0.00015429806	9.842212	12.14166	58.057564	1.5429807e-05
